param_id,mom_lookback_bars,mom_threshold,rev_span,rev_threshold,sl_atr,tp_atr,max_hold_bars,confirm_turn,mean_exit,session_set,max_trades_per_day,all_trades,all_pnl,all_max_dd,all_profit_factor,all_win_rate,all_expectancy,all_total_gain,all_total_loss,is_trades,is_pnl,is_max_dd,is_profit_factor,is_win_rate,is_expectancy,is_total_gain,is_total_loss,oos_trades,oos_pnl,oos_max_dd,oos_profit_factor,oos_win_rate,oos_expectancy,oos_total_gain,oos_total_loss,wf_positive
M200R5_0752,40,0.4,20,1.1,1.5,1.5,12,False,True,ALL,3,78,1537.28,386.96,1.6797,0.5897,19.709,3798.96,-2261.68,61,1166.86,358.2,1.7064,0.5738,19.129,2818.6,-1651.74,17,370.42,386.96,1.6073,0.6471,21.789,980.36,-609.94,True
M200R5_0702,40,0.4,20,1.1,1.5,1.25,12,False,False,RTH,3,16,571.66,227.74,1.9973,0.6875,35.729,1144.86,-573.2,15,346.4,227.74,1.6043,0.6667,23.093,919.6,-573.2,1,225.26,0.0,999.0,1.0,225.26,225.26,0.0,False
M200R5_0708,40,0.4,20,1.1,1.5,1.25,12,False,True,RTH,3,16,571.66,227.74,1.9973,0.6875,35.729,1144.86,-573.2,15,346.4,227.74,1.6043,0.6667,23.093,919.6,-573.2,1,225.26,0.0,999.0,1.0,225.26,225.26,0.0,False
M200R5_1205,40,0.7,20,0.8,1.25,1.0,6,False,False,RTH,1,13,356.38,150.24,2.3896,0.6923,27.414,612.84,-256.46,11,154.36,150.24,1.6019,0.6364,14.033,410.82,-256.46,2,202.02,0.0,999.0,1.0,101.01,202.02,0.0,False
M200R5_1206,40,0.7,20,0.8,1.25,1.0,6,False,False,RTH,3,13,356.38,150.24,2.3896,0.6923,27.414,612.84,-256.46,11,154.36,150.24,1.6019,0.6364,14.033,410.82,-256.46,2,202.02,0.0,999.0,1.0,101.01,202.02,0.0,False
M200R5_1211,40,0.7,20,0.8,1.25,1.0,6,False,True,RTH,1,13,356.38,150.24,2.3896,0.6923,27.414,612.84,-256.46,11,154.36,150.24,1.6019,0.6364,14.033,410.82,-256.46,2,202.02,0.0,999.0,1.0,101.01,202.02,0.0,False
M200R5_1212,40,0.7,20,0.8,1.25,1.0,6,False,True,RTH,3,13,356.38,150.24,2.3896,0.6923,27.414,612.84,-256.46,11,154.36,150.24,1.6019,0.6364,14.033,410.82,-256.46,2,202.02,0.0,999.0,1.0,101.01,202.02,0.0,False
M200R5_1010,40,0.7,12,1.1,1.25,1.0,6,False,False,ALL,3,49,752.74,318.12,1.6819,0.6327,15.362,1856.56,-1103.82,36,468.86,318.12,1.5966,0.6111,13.024,1254.72,-785.86,13,283.88,243.44,1.8928,0.6923,21.837,601.84,-317.96,False
M200R5_1016,40,0.7,12,1.1,1.25,1.0,6,False,True,ALL,3,49,752.74,318.12,1.6819,0.6327,15.362,1856.56,-1103.82,36,468.86,318.12,1.5966,0.6111,13.024,1254.72,-785.86,13,283.88,243.44,1.8928,0.6923,21.837,601.84,-317.96,False
M200R5_0346,40,0.4,12,1.1,1.5,1.5,6,False,True,PRE_RTH,3,29,634.54,434.98,1.6624,0.6552,21.881,1592.44,-957.9,26,514.26,434.98,1.5826,0.6538,19.779,1396.92,-882.66,3,120.28,75.24,2.5986,0.6667,40.093,195.52,-75.24,False
M200R5_0650,40,0.4,20,1.1,1.25,1.0,12,False,False,ALL,3,80,1179.8,262.74,1.629,0.625,14.747,3055.5,-1875.7,62,825.62,262.74,1.5816,0.5968,13.316,2245.12,-1419.5,18,354.18,230.18,1.7764,0.7222,19.677,810.38,-456.2,True
M200R5_0300,40,0.4,12,1.1,1.5,1.25,6,False,True,RTH,3,22,562.22,434.98,1.8932,0.7273,25.555,1191.66,-629.44,20,365.7,434.98,1.581,0.7,18.285,995.14,-629.44,2,196.52,0.0,999.0,1.0,98.26,196.52,0.0,False
M200R5_0755,40,0.4,20,1.1,1.5,1.5,12,False,True,RTH,1,15,602.9,227.74,2.0518,0.6667,40.193,1176.1,-573.2,14,332.14,227.74,1.5794,0.6429,23.724,905.34,-573.2,1,270.76,0.0,999.0,1.0,270.76,270.76,0.0,False
M200R5_1139,40,0.7,12,1.1,1.5,1.5,12,False,True,RTH,1,13,535.38,227.74,2.2591,0.7692,41.183,960.6,-425.22,11,239.86,227.74,1.5641,0.7273,21.805,665.08,-425.22,2,295.52,0.0,999.0,1.0,147.76,295.52,0.0,False
M200R5_1140,40,0.7,12,1.1,1.5,1.5,12,False,True,RTH,3,13,535.38,227.74,2.2591,0.7692,41.183,960.6,-425.22,11,239.86,227.74,1.5641,0.7273,21.805,665.08,-425.22,2,295.52,0.0,999.0,1.0,147.76,295.52,0.0,False
M200R5_0322,40,0.4,12,1.1,1.5,1.25,12,False,True,PRE_RTH,3,27,550.02,258.7,1.6552,0.7037,20.371,1389.44,-839.42,24,428.74,258.7,1.561,0.7083,17.864,1192.92,-764.18,3,121.28,75.24,2.6119,0.6667,40.427,196.52,-75.24,False
M200R5_1034,40,0.7,12,1.1,1.25,1.0,12,False,False,ALL,3,49,772.74,243.44,1.6465,0.6327,15.77,1968.06,-1195.32,36,488.86,239.16,1.5572,0.6111,13.579,1366.22,-877.36,13,283.88,243.44,1.8928,0.6923,21.837,601.84,-317.96,False
M200R5_0340,40,0.4,12,1.1,1.5,1.5,6,False,False,PRE_RTH,3,29,738.54,434.98,1.771,0.6552,25.467,1696.44,-957.9,26,482.76,434.98,1.5469,0.6538,18.568,1365.42,-882.66,3,255.78,75.24,4.3995,0.6667,85.26,331.02,-75.24,False
M200R5_1251,40,0.7,20,0.8,1.5,1.25,6,False,False,PRE_RTH,1,16,465.66,150.24,2.1888,0.6875,29.104,857.36,-391.7,14,212.14,150.24,1.5416,0.6429,15.153,603.84,-391.7,2,253.52,0.0,999.0,1.0,126.76,253.52,0.0,False
M200R5_1252,40,0.7,20,0.8,1.5,1.25,6,False,False,PRE_RTH,3,16,465.66,150.24,2.1888,0.6875,29.104,857.36,-391.7,14,212.14,150.24,1.5416,0.6429,15.153,603.84,-391.7,2,253.52,0.0,999.0,1.0,126.76,253.52,0.0,False
M200R5_0704,40,0.4,20,1.1,1.5,1.25,12,False,True,ALL,3,78,1228.78,272.46,1.5721,0.6154,15.754,3376.48,-2147.7,61,863.86,268.2,1.5394,0.5902,14.162,2465.36,-1601.5,17,364.92,272.46,1.6681,0.7059,21.466,911.12,-546.2,True
M200R5_0721,40,0.4,20,1.1,1.5,1.5,6,False,False,ALL,1,44,943.94,177.96,1.8903,0.5455,21.453,2004.24,-1060.3,33,748.58,162.18,2.0773,0.5152,22.684,1443.42,-694.84,11,195.36,177.96,1.5346,0.6364,17.76,560.82,-365.46,False
M200R5_1263,40,0.7,20,0.8,1.5,1.25,6,True,False,PRE_RTH,1,5,280.8,123.98,3.2649,0.6,56.16,404.78,-123.98,4,66.04,123.98,1.5327,0.5,16.51,190.02,-123.98,1,214.76,0.0,999.0,1.0,214.76,214.76,0.0,False
M200R5_1264,40,0.7,20,0.8,1.5,1.25,6,True,False,PRE_RTH,3,5,280.8,123.98,3.2649,0.6,56.16,404.78,-123.98,4,66.04,123.98,1.5327,0.5,16.51,190.02,-123.98,1,214.76,0.0,999.0,1.0,214.76,214.76,0.0,False
M200R5_1269,40,0.7,20,0.8,1.5,1.25,6,True,True,PRE_RTH,1,5,280.8,123.98,3.2649,0.6,56.16,404.78,-123.98,4,66.04,123.98,1.5327,0.5,16.51,190.02,-123.98,1,214.76,0.0,999.0,1.0,214.76,214.76,0.0,False
M200R5_1270,40,0.7,20,0.8,1.5,1.25,6,True,True,PRE_RTH,3,5,280.8,123.98,3.2649,0.6,56.16,404.78,-123.98,4,66.04,123.98,1.5327,0.5,16.51,190.02,-123.98,1,214.76,0.0,999.0,1.0,214.76,214.76,0.0,False
M200R5_1287,40,0.7,20,0.8,1.5,1.25,12,True,False,PRE_RTH,1,5,280.8,123.98,3.2649,0.6,56.16,404.78,-123.98,4,66.04,123.98,1.5327,0.5,16.51,190.02,-123.98,1,214.76,0.0,999.0,1.0,214.76,214.76,0.0,False
M200R5_1288,40,0.7,20,0.8,1.5,1.25,12,True,False,PRE_RTH,3,5,280.8,123.98,3.2649,0.6,56.16,404.78,-123.98,4,66.04,123.98,1.5327,0.5,16.51,190.02,-123.98,1,214.76,0.0,999.0,1.0,214.76,214.76,0.0,False
M200R5_1293,40,0.7,20,0.8,1.5,1.25,12,True,True,PRE_RTH,1,5,280.8,123.98,3.2649,0.6,56.16,404.78,-123.98,4,66.04,123.98,1.5327,0.5,16.51,190.02,-123.98,1,214.76,0.0,999.0,1.0,214.76,214.76,0.0,False
M200R5_1294,40,0.7,20,0.8,1.5,1.25,12,True,True,PRE_RTH,3,5,280.8,123.98,3.2649,0.6,56.16,404.78,-123.98,4,66.04,123.98,1.5327,0.5,16.51,190.02,-123.98,1,214.76,0.0,999.0,1.0,214.76,214.76,0.0,False
M200R5_1040,40,0.7,12,1.1,1.25,1.0,12,False,True,ALL,3,49,736.74,243.44,1.6164,0.6327,15.036,1932.06,-1195.32,36,452.86,242.62,1.5162,0.6111,12.579,1330.22,-877.36,13,283.88,243.44,1.8928,0.6923,21.837,601.84,-317.96,False
M200R5_1182,40,0.7,20,0.8,1.0,0.75,12,False,False,RTH,3,15,328.9,279.24,1.95,0.8,21.927,675.12,-346.22,13,177.88,279.24,1.5138,0.7692,13.683,524.1,-346.22,2,151.02,0.0,999.0,1.0,75.51,151.02,0.0,False
M200R5_1188,40,0.7,20,0.8,1.0,0.75,12,False,True,RTH,3,15,328.9,279.24,1.95,0.8,21.927,675.12,-346.22,13,177.88,279.24,1.5138,0.7692,13.683,524.1,-346.22,2,151.02,0.0,999.0,1.0,75.51,151.02,0.0,False
M200R5_1257,40,0.7,20,0.8,1.5,1.25,6,False,True,PRE_RTH,1,16,449.66,150.24,2.148,0.6875,28.104,841.36,-391.7,14,196.14,150.24,1.5007,0.6429,14.01,587.84,-391.7,2,253.52,0.0,999.0,1.0,126.76,253.52,0.0,False
M200R5_1258,40,0.7,20,0.8,1.5,1.25,6,False,True,PRE_RTH,3,16,449.66,150.24,2.148,0.6875,28.104,841.36,-391.7,14,196.14,150.24,1.5007,0.6429,14.01,587.84,-391.7,2,253.52,0.0,999.0,1.0,126.76,253.52,0.0,False
M200R5_1490,40,0.7,20,1.1,1.5,1.5,6,False,False,ALL,3,32,705.32,292.44,1.8451,0.5938,22.041,1539.94,-834.62,24,300.24,292.44,1.4961,0.5417,12.51,905.38,-605.14,8,405.08,229.48,2.7652,0.75,50.635,634.56,-229.48,True
M200R5_1022,40,0.7,12,1.1,1.25,1.0,6,True,False,ALL,3,12,329.12,115.98,2.2858,0.6667,27.427,585.08,-255.96,7,78.82,115.98,1.495,0.5714,11.26,238.04,-159.22,5,250.3,96.74,3.5873,0.8,50.06,347.04,-96.74,False
M200R5_1028,40,0.7,12,1.1,1.25,1.0,6,True,True,ALL,3,12,322.12,115.98,2.2585,0.6667,26.843,578.08,-255.96,7,78.82,115.98,1.495,0.5714,11.26,238.04,-159.22,5,243.3,96.74,3.515,0.8,48.66,340.04,-96.74,False
M200R5_0746,40,0.4,20,1.1,1.5,1.5,12,False,False,ALL,3,78,1429.28,386.96,1.6091,0.5513,18.324,3775.68,-2346.4,61,1113.86,358.2,1.6551,0.541,18.26,2814.08,-1700.22,17,315.42,386.96,1.4881,0.5882,18.554,961.6,-646.18,True
M200R5_1423,40,0.7,20,1.1,1.25,1.0,12,False,True,ALL,1,26,503.76,210.92,1.8349,0.6154,19.375,1107.16,-603.4,20,236.7,210.92,1.4824,0.55,11.835,727.36,-490.66,6,267.06,112.74,3.3688,0.8333,44.51,379.8,-112.74,False
M200R5_1153,40,0.7,20,0.8,1.0,0.75,6,False,False,ALL,1,37,389.62,176.96,1.6355,0.7027,10.53,1002.76,-613.14,27,293.52,150.24,1.71,0.7037,10.871,706.94,-413.42,10,96.1,176.96,1.4812,0.7,9.61,295.82,-199.72,True
M200R5_1159,40,0.7,20,0.8,1.0,0.75,6,False,True,ALL,1,37,389.62,176.96,1.6355,0.7027,10.53,1002.76,-613.14,27,293.52,150.24,1.71,0.7037,10.871,706.94,-413.42,10,96.1,176.96,1.4812,0.7,9.61,295.82,-199.72,True
M200R5_1085,40,0.7,12,1.1,1.5,1.25,12,False,False,RTH,1,13,457.88,227.74,2.0768,0.7692,35.222,883.1,-425.22,11,204.36,227.74,1.4806,0.7273,18.578,629.58,-425.22,2,253.52,0.0,999.0,1.0,126.76,253.52,0.0,False
M200R5_1086,40,0.7,12,1.1,1.5,1.25,12,False,False,RTH,3,13,457.88,227.74,2.0768,0.7692,35.222,883.1,-425.22,11,204.36,227.74,1.4806,0.7273,18.578,629.58,-425.22,2,253.52,0.0,999.0,1.0,126.76,253.52,0.0,False
M200R5_1424,40,0.7,20,1.1,1.25,1.0,12,False,True,ALL,3,33,552.08,191.98,1.7197,0.6061,16.73,1319.2,-767.12,24,274.74,188.92,1.4777,0.5417,11.447,849.88,-575.14,9,277.34,191.98,2.4446,0.7778,30.816,469.32,-191.98,False
M200R5_0674,40,0.4,20,1.1,1.5,1.25,6,False,False,ALL,3,79,1231.04,434.98,1.603,0.5949,15.583,3272.72,-2041.68,62,763.12,434.98,1.4709,0.5645,12.308,2383.6,-1620.48,17,467.92,190.48,2.1109,0.7059,27.525,889.12,-421.2,True
M200R5_0680,40,0.4,20,1.1,1.5,1.25,6,False,True,ALL,3,79,1226.54,434.98,1.6008,0.5949,15.526,3268.22,-2041.68,62,758.62,434.98,1.4681,0.5645,12.236,2379.1,-1620.48,17,467.92,190.48,2.1109,0.7059,27.525,889.12,-421.2,True
M200R5_1215,40,0.7,20,0.8,1.25,1.0,6,True,False,PRE_RTH,1,5,219.3,103.48,3.1193,0.6,43.86,322.78,-103.48,4,48.04,103.48,1.4642,0.5,12.01,151.52,-103.48,1,171.26,0.0,999.0,1.0,171.26,171.26,0.0,False
M200R5_1216,40,0.7,20,0.8,1.25,1.0,6,True,False,PRE_RTH,3,5,219.3,103.48,3.1193,0.6,43.86,322.78,-103.48,4,48.04,103.48,1.4642,0.5,12.01,151.52,-103.48,1,171.26,0.0,999.0,1.0,171.26,171.26,0.0,False
M200R5_1221,40,0.7,20,0.8,1.25,1.0,6,True,True,PRE_RTH,1,5,219.3,103.48,3.1193,0.6,43.86,322.78,-103.48,4,48.04,103.48,1.4642,0.5,12.01,151.52,-103.48,1,171.26,0.0,999.0,1.0,171.26,171.26,0.0,False
M200R5_1222,40,0.7,20,0.8,1.25,1.0,6,True,True,PRE_RTH,3,5,219.3,103.48,3.1193,0.6,43.86,322.78,-103.48,4,48.04,103.48,1.4642,0.5,12.01,151.52,-103.48,1,171.26,0.0,999.0,1.0,171.26,171.26,0.0,False
M200R5_1239,40,0.7,20,0.8,1.25,1.0,12,True,False,PRE_RTH,1,5,219.3,103.48,3.1193,0.6,43.86,322.78,-103.48,4,48.04,103.48,1.4642,0.5,12.01,151.52,-103.48,1,171.26,0.0,999.0,1.0,171.26,171.26,0.0,False
M200R5_1240,40,0.7,20,0.8,1.25,1.0,12,True,False,PRE_RTH,3,5,219.3,103.48,3.1193,0.6,43.86,322.78,-103.48,4,48.04,103.48,1.4642,0.5,12.01,151.52,-103.48,1,171.26,0.0,999.0,1.0,171.26,171.26,0.0,False
M200R5_1245,40,0.7,20,0.8,1.25,1.0,12,True,True,PRE_RTH,1,5,219.3,103.48,3.1193,0.6,43.86,322.78,-103.48,4,48.04,103.48,1.4642,0.5,12.01,151.52,-103.48,1,171.26,0.0,999.0,1.0,171.26,171.26,0.0,False
M200R5_1246,40,0.7,20,0.8,1.25,1.0,12,True,True,PRE_RTH,3,5,219.3,103.48,3.1193,0.6,43.86,322.78,-103.48,4,48.04,103.48,1.4642,0.5,12.01,151.52,-103.48,1,171.26,0.0,999.0,1.0,171.26,171.26,0.0,False
M200R5_0726,40,0.4,20,1.1,1.5,1.5,6,False,False,RTH,3,18,608.18,434.98,1.8335,0.6111,33.788,1337.86,-729.68,17,337.42,434.98,1.4624,0.5882,19.848,1067.1,-729.68,1,270.76,0.0,999.0,1.0,270.76,270.76,0.0,False
M200R5_0698,40,0.4,20,1.1,1.5,1.25,12,False,False,ALL,3,78,1063.78,272.46,1.4765,0.5769,13.638,3296.2,-2232.42,61,797.36,268.2,1.4833,0.5574,13.071,2447.34,-1649.98,17,266.42,272.46,1.4574,0.6471,15.672,848.86,-582.44,True
M200R5_0533,40,0.4,20,0.8,1.5,1.5,6,False,False,RTH,1,26,472.76,217.74,1.5001,0.6154,18.183,1418.16,-945.4,20,322.7,202.46,1.5252,0.6,16.135,937.12,-614.42,6,150.06,217.74,1.4534,0.6667,25.01,481.04,-330.98,False
M200R5_0700,40,0.4,20,1.1,1.5,1.25,12,False,False,PRE_RTH,3,20,555.7,227.74,1.759,0.65,27.785,1287.88,-732.18,19,330.44,227.74,1.4513,0.6316,17.392,1062.62,-732.18,1,225.26,0.0,999.0,1.0,225.26,225.26,0.0,False
M200R5_0706,40,0.4,20,1.1,1.5,1.25,12,False,True,PRE_RTH,3,20,555.7,227.74,1.759,0.65,27.785,1287.88,-732.18,19,330.44,227.74,1.4513,0.6316,17.392,1062.62,-732.18,1,225.26,0.0,999.0,1.0,225.26,225.26,0.0,False
M200R5_1131,40,0.7,12,1.1,1.5,1.5,12,False,False,PRE_RTH,1,16,566.16,228.48,1.9758,0.6875,35.385,1146.36,-580.2,14,261.64,228.48,1.4509,0.6429,18.689,841.84,-580.2,2,304.52,0.0,999.0,1.0,152.26,304.52,0.0,False
M200R5_1132,40,0.7,12,1.1,1.5,1.5,12,False,False,PRE_RTH,3,16,566.16,228.48,1.9758,0.6875,35.385,1146.36,-580.2,14,261.64,228.48,1.4509,0.6429,18.689,841.84,-580.2,2,304.52,0.0,999.0,1.0,152.26,304.52,0.0,False
M200R5_1418,40,0.7,20,1.1,1.25,1.0,12,False,False,ALL,3,33,531.58,191.98,1.6909,0.5758,16.108,1300.94,-769.36,24,254.24,188.92,1.4403,0.5,10.593,831.62,-577.38,9,277.34,191.98,2.4446,0.7778,30.816,469.32,-191.98,False
M200R5_1496,40,0.7,20,1.1,1.5,1.5,6,False,True,ALL,3,32,655.32,292.44,1.7852,0.5938,20.479,1489.94,-834.62,24,266.24,292.44,1.44,0.5417,11.093,871.38,-605.14,8,389.08,229.48,2.6955,0.75,48.635,618.56,-229.48,True
M200R5_1417,40,0.7,20,1.1,1.25,1.0,12,False,False,ALL,1,26,483.26,210.92,1.7979,0.5769,18.587,1088.9,-605.64,20,216.2,210.92,1.4386,0.5,10.81,709.1,-492.9,6,267.06,112.74,3.3688,0.8333,44.51,379.8,-112.74,False
M200R5_1489,40,0.7,20,1.1,1.5,1.5,6,False,False,ALL,1,26,652.76,232.2,2.0225,0.6154,25.106,1291.16,-638.4,20,214.7,232.2,1.4263,0.55,10.735,718.36,-503.66,6,438.06,134.74,4.2512,0.8333,73.01,572.8,-134.74,False
M200R5_0727,40,0.4,20,1.1,1.5,1.5,6,False,True,ALL,1,44,855.94,196.44,1.8073,0.5455,19.453,1916.24,-1060.3,33,704.08,162.18,2.0133,0.5152,21.336,1398.92,-694.84,11,151.86,196.44,1.4155,0.6364,13.805,517.32,-365.46,False
M200R5_0292,40,0.4,12,1.1,1.5,1.25,6,False,False,PRE_RTH,3,29,564.54,434.98,1.5894,0.6552,19.467,1522.44,-957.9,26,364.26,434.98,1.4127,0.6538,14.01,1246.92,-882.66,3,200.28,75.24,3.6619,0.6667,66.76,275.52,-75.24,False
M200R5_1178,40,0.7,20,0.8,1.0,0.75,12,False,False,ALL,3,58,596.08,279.24,1.5365,0.6724,10.277,1707.14,-1111.06,41,330.66,279.24,1.4083,0.6585,8.065,1140.52,-809.86,17,265.42,202.42,1.8812,0.7059,15.613,566.62,-301.2,True
M200R5_0732,40,0.4,20,1.1,1.5,1.5,6,False,True,RTH,3,18,563.18,434.98,1.7718,0.6111,31.288,1292.86,-729.68,17,292.42,434.98,1.4008,0.5882,17.201,1022.1,-729.68,1,270.76,0.0,999.0,1.0,270.76,270.76,0.0,False
M200R5_0724,40,0.4,20,1.1,1.5,1.5,6,False,False,PRE_RTH,3,22,621.22,434.98,1.6991,0.5909,28.237,1509.88,-888.66,21,350.46,434.98,1.3944,0.5714,16.689,1239.12,-888.66,1,270.76,0.0,999.0,1.0,270.76,270.76,0.0,False
M200R5_1493,40,0.7,20,1.1,1.5,1.5,6,False,False,RTH,1,7,345.32,199.48,2.554,0.5714,49.331,567.54,-222.22,6,87.56,199.48,1.394,0.5,14.593,309.78,-222.22,1,257.76,0.0,999.0,1.0,257.76,257.76,0.0,False
M200R5_1494,40,0.7,20,1.1,1.5,1.5,6,False,False,RTH,3,7,345.32,199.48,2.554,0.5714,49.331,567.54,-222.22,6,87.56,199.48,1.394,0.5,14.593,309.78,-222.22,1,257.76,0.0,999.0,1.0,257.76,257.76,0.0,False
M200R5_0498,40,0.4,20,0.8,1.5,1.25,6,True,False,RTH,3,13,290.38,308.74,1.4796,0.6923,22.337,895.84,-605.46,11,188.86,308.74,1.3837,0.7273,17.169,681.08,-492.22,2,101.52,113.24,1.8965,0.5,50.76,214.76,-113.24,False
M200R5_0522,40,0.4,20,0.8,1.5,1.25,12,True,False,RTH,3,13,290.38,308.74,1.4796,0.6923,22.337,895.84,-605.46,11,188.86,308.74,1.3837,0.7273,17.169,681.08,-492.22,2,101.52,113.24,1.8965,0.5,50.76,214.76,-113.24,False
M200R5_0298,40,0.4,12,1.1,1.5,1.25,6,False,True,PRE_RTH,3,29,457.54,434.98,1.4776,0.6552,15.777,1415.44,-957.9,26,336.26,434.98,1.381,0.6538,12.933,1218.92,-882.66,3,121.28,75.24,2.6119,0.6667,40.427,196.52,-75.24,False
M200R5_1303,40,0.7,20,0.8,1.5,1.5,6,False,True,ALL,1,37,527.12,211.64,1.5892,0.6486,14.246,1421.74,-894.62,27,252.02,211.64,1.3789,0.5926,9.334,917.16,-665.14,10,275.1,148.46,2.1988,0.8,27.51,504.58,-229.48,True
M200R5_0701,40,0.4,20,1.1,1.5,1.25,12,False,False,RTH,1,15,441.4,227.74,1.7701,0.6667,29.427,1014.6,-573.2,14,216.14,227.74,1.3771,0.6429,15.439,789.34,-573.2,1,225.26,0.0,999.0,1.0,225.26,225.26,0.0,False
M200R5_0707,40,0.4,20,1.1,1.5,1.25,12,False,True,RTH,1,15,441.4,227.74,1.7701,0.6667,29.427,1014.6,-573.2,14,216.14,227.74,1.3771,0.6429,15.439,789.34,-573.2,1,225.26,0.0,999.0,1.0,225.26,225.26,0.0,False
M200R5_1184,40,0.7,20,0.8,1.0,0.75,12,False,True,ALL,3,58,566.08,295.36,1.5092,0.6552,9.76,1677.88,-1111.8,41,300.66,279.24,1.3709,0.6341,7.333,1111.26,-810.6,17,265.42,202.42,1.8812,0.7059,15.613,566.62,-301.2,True
M200R5_0504,40,0.4,20,0.8,1.5,1.25,6,True,True,RTH,3,13,283.88,308.74,1.4689,0.6923,21.837,889.34,-605.46,11,182.36,308.74,1.3705,0.7273,16.578,674.58,-492.22,2,101.52,113.24,1.8965,0.5,50.76,214.76,-113.24,False
M200R5_0528,40,0.4,20,0.8,1.5,1.25,12,True,True,RTH,3,13,283.88,308.74,1.4689,0.6923,21.837,889.34,-605.46,11,182.36,308.74,1.3705,0.7273,16.578,674.58,-492.22,2,101.52,113.24,1.8965,0.5,50.76,214.76,-113.24,False
M200R5_1495,40,0.7,20,1.1,1.5,1.5,6,False,True,ALL,1,26,602.76,232.2,1.9442,0.6154,23.183,1241.16,-638.4,20,180.7,232.2,1.3588,0.55,9.035,684.36,-503.66,6,422.06,134.74,4.1324,0.8333,70.343,556.8,-134.74,False
M200R5_1045,40,0.7,12,1.1,1.25,1.0,12,True,False,ALL,1,11,307.36,115.98,2.2008,0.6364,27.942,563.32,-255.96,6,57.06,115.98,1.3584,0.5,9.51,216.28,-159.22,5,250.3,96.74,3.5873,0.8,50.06,347.04,-96.74,False
M200R5_1051,40,0.7,12,1.1,1.25,1.0,12,True,True,ALL,1,11,300.36,115.98,2.1735,0.6364,27.305,556.32,-255.96,6,57.06,115.98,1.3584,0.5,9.51,216.28,-159.22,5,243.3,96.74,3.515,0.8,48.66,340.04,-96.74,False
M200R5_1167,40,0.7,20,0.8,1.0,0.75,6,True,False,PRE_RTH,1,5,157.8,83.48,2.8903,0.6,31.56,241.28,-83.48,4,29.54,83.48,1.3539,0.5,7.385,113.02,-83.48,1,128.26,0.0,999.0,1.0,128.26,128.26,0.0,False
M200R5_1168,40,0.7,20,0.8,1.0,0.75,6,True,False,PRE_RTH,3,5,157.8,83.48,2.8903,0.6,31.56,241.28,-83.48,4,29.54,83.48,1.3539,0.5,7.385,113.02,-83.48,1,128.26,0.0,999.0,1.0,128.26,128.26,0.0,False
M200R5_1173,40,0.7,20,0.8,1.0,0.75,6,True,True,PRE_RTH,1,5,157.8,83.48,2.8903,0.6,31.56,241.28,-83.48,4,29.54,83.48,1.3539,0.5,7.385,113.02,-83.48,1,128.26,0.0,999.0,1.0,128.26,128.26,0.0,False
M200R5_1174,40,0.7,20,0.8,1.0,0.75,6,True,True,PRE_RTH,3,5,157.8,83.48,2.8903,0.6,31.56,241.28,-83.48,4,29.54,83.48,1.3539,0.5,7.385,113.02,-83.48,1,128.26,0.0,999.0,1.0,128.26,128.26,0.0,False
M200R5_1191,40,0.7,20,0.8,1.0,0.75,12,True,False,PRE_RTH,1,5,157.8,83.48,2.8903,0.6,31.56,241.28,-83.48,4,29.54,83.48,1.3539,0.5,7.385,113.02,-83.48,1,128.26,0.0,999.0,1.0,128.26,128.26,0.0,False
M200R5_1192,40,0.7,20,0.8,1.0,0.75,12,True,False,PRE_RTH,3,5,157.8,83.48,2.8903,0.6,31.56,241.28,-83.48,4,29.54,83.48,1.3539,0.5,7.385,113.02,-83.48,1,128.26,0.0,999.0,1.0,128.26,128.26,0.0,False
M200R5_1197,40,0.7,20,0.8,1.0,0.75,12,True,True,PRE_RTH,1,5,157.8,83.48,2.8903,0.6,31.56,241.28,-83.48,4,29.54,83.48,1.3539,0.5,7.385,113.02,-83.48,1,128.26,0.0,999.0,1.0,128.26,128.26,0.0,False
M200R5_1198,40,0.7,20,0.8,1.0,0.75,12,True,True,PRE_RTH,3,5,157.8,83.48,2.8903,0.6,31.56,241.28,-83.48,4,29.54,83.48,1.3539,0.5,7.385,113.02,-83.48,1,128.26,0.0,999.0,1.0,128.26,128.26,0.0,False
M200R5_0545,40,0.4,20,0.8,1.5,1.5,6,True,False,RTH,1,12,318.12,308.74,1.5254,0.6667,26.51,923.58,-605.46,10,173.6,308.74,1.3527,0.7,17.36,665.82,-492.22,2,144.52,113.24,2.2762,0.5,72.26,257.76,-113.24,False
M200R5_0569,40,0.4,20,0.8,1.5,1.5,12,True,False,RTH,1,12,318.12,308.74,1.5254,0.6667,26.51,923.58,-605.46,10,173.6,308.74,1.3527,0.7,17.36,665.82,-492.22,2,144.52,113.24,2.2762,0.5,72.26,257.76,-113.24,False
M200R5_1180,40,0.7,20,0.8,1.0,0.75,12,False,False,PRE_RTH,3,19,308.94,279.24,1.6824,0.7368,16.26,761.64,-452.7,17,157.92,279.24,1.3488,0.7059,9.289,610.62,-452.7,2,151.02,0.0,999.0,1.0,75.51,151.02,0.0,False
M200R5_1186,40,0.7,20,0.8,1.0,0.75,12,False,True,PRE_RTH,3,19,308.94,279.24,1.6824,0.7368,16.26,761.64,-452.7,17,157.92,279.24,1.3488,0.7059,9.289,610.62,-452.7,2,151.02,0.0,999.0,1.0,75.51,151.02,0.0,False
