param_id,signal_name,side_mode,session_set,sl_atr,tp_atr,max_hold_bars,exit_on_opposite,max_trades_per_day,all_trades,all_pnl,all_max_dd,all_profit_factor,all_win_rate,all_expectancy,all_total_gain,all_total_loss,is_trades,is_pnl,is_max_dd,is_profit_factor,is_win_rate,is_expectancy,is_total_gain,is_total_loss,oos_trades,oos_pnl,oos_max_dd,oos_profit_factor,oos_win_rate,oos_expectancy,oos_total_gain,oos_total_loss,wf_positive
IFB_1147,kdjma,long,RTH,1.5,1.5,12,True,1,28,412.78,667.94,1.2151,0.5,14.742,2332.14,-1919.36,20,-146.3,667.94,0.8921,0.5,-7.315,1210.1,-1356.4,8,559.08,400.48,1.9931,0.5,69.885,1122.04,-562.96,False
IFB_0025,emapmo_normal,both,ALL,1.5,1.0,6,False,1,38,338.38,339.44,1.3475,0.6579,8.905,1312.0,-973.62,25,391.5,237.98,1.8086,0.72,15.66,875.68,-484.18,13,-53.12,222.72,0.8915,0.5385,-4.086,436.32,-489.44,True
IFB_0027,emapmo_normal,both,ALL,1.5,1.0,6,True,1,38,338.38,339.44,1.3475,0.6579,8.905,1312.0,-973.62,25,391.5,237.98,1.8086,0.72,15.66,875.68,-484.18,13,-53.12,222.72,0.8915,0.5385,-4.086,436.32,-489.44,True
IFB_0726,emapmo_early,short,ALL,1.0,0.75,12,False,3,79,115.54,395.4,1.0636,0.5823,1.463,1931.96,-1816.42,56,189.06,356.34,1.1655,0.5893,3.376,1331.08,-1142.02,23,-73.52,217.62,0.891,0.5652,-3.197,600.88,-674.4,False
IFB_0728,emapmo_early,short,ALL,1.0,0.75,12,True,3,79,115.54,395.4,1.0636,0.5823,1.463,1931.96,-1816.42,56,189.06,356.34,1.1655,0.5893,3.376,1331.08,-1142.02,23,-73.52,217.62,0.891,0.5652,-3.197,600.88,-674.4,False
IFB_0730,emapmo_early,short,ALL,1.0,0.75,24,False,3,79,161.04,395.4,1.0894,0.5949,2.038,1962.72,-1801.68,56,234.56,356.34,1.2081,0.6071,4.189,1361.84,-1127.28,23,-73.52,217.62,0.891,0.5652,-3.197,600.88,-674.4,False
IFB_0732,emapmo_early,short,ALL,1.0,0.75,24,True,3,79,161.04,395.4,1.0894,0.5949,2.038,1962.72,-1801.68,56,234.56,356.34,1.2081,0.6071,4.189,1361.84,-1127.28,23,-73.52,217.62,0.891,0.5652,-3.197,600.88,-674.4,False
IFB_0734,emapmo_early,short,ALL,1.0,1.0,6,False,3,79,-92.96,477.68,0.9556,0.519,-1.177,1999.16,-2092.12,56,-16.94,457.62,0.9879,0.5179,-0.303,1381.04,-1397.98,23,-76.02,265.62,0.8905,0.5217,-3.305,618.12,-694.14,False
IFB_0736,emapmo_early,short,ALL,1.0,1.0,6,True,3,79,-92.96,477.68,0.9556,0.519,-1.177,1999.16,-2092.12,56,-16.94,457.62,0.9879,0.5179,-0.303,1381.04,-1397.98,23,-76.02,265.62,0.8905,0.5217,-3.305,618.12,-694.14,False
IFB_1193,kdjma,short,ALL,1.5,1.5,12,False,1,56,-86.44,732.02,0.9591,0.3929,-1.544,2027.72,-2114.16,39,-148.86,732.02,0.8862,0.3846,-3.817,1158.9,-1307.76,17,62.42,305.46,1.0774,0.4118,3.672,868.82,-806.4,False
IFB_1195,kdjma,short,ALL,1.5,1.5,12,True,1,56,-86.44,732.02,0.9591,0.3929,-1.544,2027.72,-2114.16,39,-148.86,732.02,0.8862,0.3846,-3.817,1158.9,-1307.76,17,62.42,305.46,1.0774,0.4118,3.672,868.82,-806.4,False
IFB_1210,kdjma,short,PRE_RTH,1.0,0.75,24,False,3,105,-76.2,610.8,0.9782,0.5429,-0.726,3417.82,-3494.02,81,-296.94,610.8,0.8854,0.5309,-3.666,2295.18,-2592.12,24,220.74,307.22,1.2447,0.5833,9.197,1122.64,-901.9,False
IFB_1212,kdjma,short,PRE_RTH,1.0,0.75,24,True,3,105,-76.2,610.8,0.9782,0.5429,-0.726,3417.82,-3494.02,81,-296.94,610.8,0.8854,0.5309,-3.666,2295.18,-2592.12,24,220.74,307.22,1.2447,0.5833,9.197,1122.64,-901.9,False
IFB_0365,emapmo_normal,short,PRE_RTH,1.5,1.0,12,False,1,17,140.42,255.24,1.2564,0.7059,8.26,688.12,-547.7,12,-55.88,255.24,0.8843,0.6667,-4.657,427.08,-482.96,5,196.3,64.74,4.0321,0.8,39.26,261.04,-64.74,False
IFB_0367,emapmo_normal,short,PRE_RTH,1.5,1.0,12,True,1,17,140.42,255.24,1.2564,0.7059,8.26,688.12,-547.7,12,-55.88,255.24,0.8843,0.6667,-4.657,427.08,-482.96,5,196.3,64.74,4.0321,0.8,39.26,261.04,-64.74,False
IFB_0369,emapmo_normal,short,PRE_RTH,1.5,1.0,24,False,1,17,140.42,255.24,1.2564,0.7059,8.26,688.12,-547.7,12,-55.88,255.24,0.8843,0.6667,-4.657,427.08,-482.96,5,196.3,64.74,4.0321,0.8,39.26,261.04,-64.74,False
IFB_0371,emapmo_normal,short,PRE_RTH,1.5,1.0,24,True,1,17,140.42,255.24,1.2564,0.7059,8.26,688.12,-547.7,12,-55.88,255.24,0.8843,0.6667,-4.657,427.08,-482.96,5,196.3,64.74,4.0321,0.8,39.26,261.04,-64.74,False
IFB_1150,kdjma,long,RTH,1.5,1.5,24,False,3,40,-116.1,1283.42,0.9659,0.525,-2.903,3292.46,-3408.56,29,-271.46,1283.42,0.8819,0.5172,-9.361,2026.4,-2297.86,11,155.36,854.18,1.1399,0.5455,14.124,1266.06,-1110.7,False
IFB_1152,kdjma,long,RTH,1.5,1.5,24,True,3,40,-116.1,1283.42,0.9659,0.525,-2.903,3292.46,-3408.56,29,-271.46,1283.42,0.8819,0.5172,-9.361,2026.4,-2297.86,11,155.36,854.18,1.1399,0.5455,14.124,1266.06,-1110.7,False
IFB_1058,kdjma,long,PRE_RTH,1.0,0.75,6,False,3,69,211.44,861.88,1.0772,0.5217,3.064,2950.36,-2738.92,47,-234.28,861.88,0.8815,0.4894,-4.985,1742.98,-1977.26,22,445.72,233.42,1.5852,0.5909,20.26,1207.38,-761.66,False
IFB_1060,kdjma,long,PRE_RTH,1.0,0.75,6,True,3,69,211.44,861.88,1.0772,0.5217,3.064,2950.36,-2738.92,47,-234.28,861.88,0.8815,0.4894,-4.985,1742.98,-1977.26,22,445.72,233.42,1.5852,0.5909,20.26,1207.38,-761.66,False
IFB_1062,kdjma,long,PRE_RTH,1.0,0.75,12,False,3,69,211.44,861.88,1.0772,0.5217,3.064,2950.36,-2738.92,47,-234.28,861.88,0.8815,0.4894,-4.985,1742.98,-1977.26,22,445.72,233.42,1.5852,0.5909,20.26,1207.38,-761.66,False
IFB_1064,kdjma,long,PRE_RTH,1.0,0.75,12,True,3,69,211.44,861.88,1.0772,0.5217,3.064,2950.36,-2738.92,47,-234.28,861.88,0.8815,0.4894,-4.985,1742.98,-1977.26,22,445.72,233.42,1.5852,0.5909,20.26,1207.38,-761.66,False
IFB_1066,kdjma,long,PRE_RTH,1.0,0.75,24,False,3,69,211.44,861.88,1.0772,0.5217,3.064,2950.36,-2738.92,47,-234.28,861.88,0.8815,0.4894,-4.985,1742.98,-1977.26,22,445.72,233.42,1.5852,0.5909,20.26,1207.38,-761.66,False
IFB_1068,kdjma,long,PRE_RTH,1.0,0.75,24,True,3,69,211.44,861.88,1.0772,0.5217,3.064,2950.36,-2738.92,47,-234.28,861.88,0.8815,0.4894,-4.985,1742.98,-1977.26,22,445.72,233.42,1.5852,0.5909,20.26,1207.38,-761.66,False
IFB_0326,emapmo_normal,short,ALL,1.5,1.5,6,False,3,45,86.2,492.26,1.0639,0.5111,1.916,1435.98,-1349.78,33,-130.42,376.32,0.8807,0.4848,-3.952,962.66,-1093.08,12,216.62,115.94,1.8439,0.5833,18.052,473.32,-256.7,False
IFB_0328,emapmo_normal,short,ALL,1.5,1.5,6,True,3,45,86.2,492.26,1.0639,0.5111,1.916,1435.98,-1349.78,33,-130.42,376.32,0.8807,0.4848,-3.952,962.66,-1093.08,12,216.62,115.94,1.8439,0.5833,18.052,473.32,-256.7,False
IFB_0930,kdjma,both,PRE_RTH,1.0,1.0,12,False,3,141,514.16,1090.82,1.0927,0.4823,3.647,6058.18,-5544.02,102,-523.48,1090.82,0.8744,0.451,-5.132,3645.46,-4168.94,39,1037.64,321.22,1.7546,0.5641,26.606,2412.72,-1375.08,False
IFB_0932,kdjma,both,PRE_RTH,1.0,1.0,12,True,3,141,514.16,1090.82,1.0927,0.4823,3.647,6058.18,-5544.02,102,-523.48,1090.82,0.8744,0.451,-5.132,3645.46,-4168.94,39,1037.64,321.22,1.7546,0.5641,26.606,2412.72,-1375.08,False
IFB_0137,emapmo_normal,both,RTH,1.5,1.5,12,False,1,22,-120.28,490.38,0.917,0.4545,-5.467,1328.6,-1448.88,13,-106.62,490.38,0.8714,0.3846,-8.202,722.3,-828.92,9,-13.66,278.7,0.978,0.5556,-1.518,606.3,-619.96,False
IFB_0139,emapmo_normal,both,RTH,1.5,1.5,12,True,1,22,-120.28,490.38,0.917,0.4545,-5.467,1328.6,-1448.88,13,-106.62,490.38,0.8714,0.3846,-8.202,722.3,-828.92,9,-13.66,278.7,0.978,0.5556,-1.518,606.3,-619.96,False
IFB_1181,kdjma,short,ALL,1.5,1.0,12,False,1,56,-45.94,559.0,0.9749,0.5179,-0.82,1781.54,-1827.48,39,-158.86,559.0,0.871,0.4872,-4.073,1072.44,-1231.3,17,112.92,208.96,1.1894,0.5882,6.642,709.1,-596.18,False
IFB_1183,kdjma,short,ALL,1.5,1.0,12,True,1,56,-45.94,559.0,0.9749,0.5179,-0.82,1781.54,-1827.48,39,-158.86,559.0,0.871,0.4872,-4.073,1072.44,-1231.3,17,112.92,208.96,1.1894,0.5882,6.642,709.1,-596.18,False
IFB_0474,emapmo_early,both,ALL,1.5,1.5,12,False,3,96,-365.54,1328.92,0.9243,0.5104,-3.808,4465.74,-4831.28,62,-117.88,1071.74,0.9596,0.5323,-1.901,2798.58,-2916.46,34,-247.66,430.94,0.8707,0.4706,-7.284,1667.16,-1914.82,False
IFB_0476,emapmo_early,both,ALL,1.5,1.5,12,True,3,96,-365.54,1328.92,0.9243,0.5104,-3.808,4465.74,-4831.28,62,-117.88,1071.74,0.9596,0.5323,-1.901,2798.58,-2916.46,34,-247.66,430.94,0.8707,0.4706,-7.284,1667.16,-1914.82,False
IFB_0926,kdjma,both,PRE_RTH,1.0,1.0,6,False,3,142,425.42,1041.56,1.0789,0.4718,2.996,5818.42,-5393.0,103,-559.22,1041.56,0.8634,0.4369,-5.429,3535.7,-4094.92,39,984.64,321.22,1.7585,0.5641,25.247,2282.72,-1298.08,False
IFB_0928,kdjma,both,PRE_RTH,1.0,1.0,6,True,3,142,425.42,1041.56,1.0789,0.4718,2.996,5818.42,-5393.0,103,-559.22,1041.56,0.8634,0.4369,-5.429,3535.7,-4094.92,39,984.64,321.22,1.7585,0.5641,25.247,2282.72,-1298.08,False
IFB_0934,kdjma,both,PRE_RTH,1.0,1.0,24,False,3,141,458.66,1179.32,1.0819,0.4823,3.253,6058.18,-5599.52,102,-578.98,1179.32,0.8629,0.451,-5.676,3645.46,-4224.44,39,1037.64,321.22,1.7546,0.5641,26.606,2412.72,-1375.08,False
IFB_0936,kdjma,both,PRE_RTH,1.0,1.0,24,True,3,141,458.66,1179.32,1.0819,0.4823,3.253,6058.18,-5599.52,102,-578.98,1179.32,0.8629,0.451,-5.676,3645.46,-4224.44,39,1037.64,321.22,1.7546,0.5641,26.606,2412.72,-1375.08,False
IFB_0950,kdjma,both,PRE_RTH,1.5,1.5,6,False,3,141,-385.34,1226.54,0.945,0.4823,-2.733,6614.68,-7000.02,102,-670.48,1226.54,0.8607,0.4804,-6.573,4142.24,-4812.72,39,285.14,669.78,1.1304,0.4872,7.311,2472.44,-2187.3,False
IFB_0952,kdjma,both,PRE_RTH,1.5,1.5,6,True,3,141,-385.34,1226.54,0.945,0.4823,-2.733,6614.68,-7000.02,102,-670.48,1226.54,0.8607,0.4804,-6.573,4142.24,-4812.72,39,285.14,669.78,1.1304,0.4872,7.311,2472.44,-2187.3,False
IFB_1206,kdjma,short,PRE_RTH,1.0,0.75,12,False,3,105,-147.2,681.8,0.9579,0.5333,-1.402,3347.06,-3494.26,81,-367.94,681.8,0.8581,0.5185,-4.542,2224.42,-2592.36,24,220.74,307.22,1.2447,0.5833,9.197,1122.64,-901.9,False
IFB_1208,kdjma,short,PRE_RTH,1.0,0.75,12,True,3,105,-147.2,681.8,0.9579,0.5333,-1.402,3347.06,-3494.26,81,-367.94,681.8,0.8581,0.5185,-4.542,2224.42,-2592.36,24,220.74,307.22,1.2447,0.5833,9.197,1122.64,-901.9,False
IFB_0989,kdjma,both,RTH,1.5,1.0,12,False,1,52,389.52,922.18,1.1313,0.5385,7.491,3357.28,-2967.76,38,-317.62,922.18,0.857,0.5263,-8.358,1903.7,-2221.32,14,707.14,400.48,1.9474,0.5714,50.51,1453.58,-746.44,False
IFB_0991,kdjma,both,RTH,1.5,1.0,12,True,1,52,389.52,922.18,1.1313,0.5385,7.491,3357.28,-2967.76,38,-317.62,922.18,0.857,0.5263,-8.358,1903.7,-2221.32,14,707.14,400.48,1.9474,0.5714,50.51,1453.58,-746.44,False
IFB_0309,emapmo_normal,short,ALL,1.0,1.0,24,False,1,30,-45.7,383.68,0.9398,0.5333,-1.523,713.16,-758.86,22,-79.28,255.72,0.8557,0.5455,-3.604,470.12,-549.4,8,33.58,127.96,1.1603,0.5,4.198,243.04,-209.46,False
IFB_0311,emapmo_normal,short,ALL,1.0,1.0,24,True,1,30,-45.7,383.68,0.9398,0.5333,-1.523,713.16,-758.86,22,-79.28,255.72,0.8557,0.5455,-3.604,470.12,-549.4,8,33.58,127.96,1.1603,0.5,4.198,243.04,-209.46,False
IFB_0762,emapmo_early,short,ALL,1.5,1.5,12,False,3,74,83.24,548.54,1.0294,0.527,1.125,2918.14,-2834.9,53,219.78,406.28,1.1162,0.5283,4.147,2111.28,-1891.5,21,-136.54,417.38,0.8553,0.5238,-6.502,806.86,-943.4,False
IFB_0764,emapmo_early,short,ALL,1.5,1.5,12,True,3,74,83.24,548.54,1.0294,0.527,1.125,2918.14,-2834.9,53,219.78,406.28,1.1162,0.5283,4.147,2111.28,-1891.5,21,-136.54,417.38,0.8553,0.5238,-6.502,806.86,-943.4,False
IFB_0590,emapmo_early,long,ALL,1.0,1.0,6,False,3,36,252.36,523.86,1.1321,0.5278,7.01,2162.44,-1910.08,18,404.68,282.48,1.4639,0.5556,22.482,1277.1,-872.42,18,-152.32,421.2,0.8532,0.5,-8.462,885.34,-1037.66,False
IFB_0592,emapmo_early,long,ALL,1.0,1.0,6,True,3,36,252.36,523.86,1.1321,0.5278,7.01,2162.44,-1910.08,18,404.68,282.48,1.4639,0.5556,22.482,1277.1,-872.42,18,-152.32,421.2,0.8532,0.5,-8.462,885.34,-1037.66,False
IFB_0610,emapmo_early,long,ALL,1.5,1.0,24,False,3,32,-122.18,672.24,0.9491,0.5312,-3.818,2276.92,-2399.1,17,39.42,608.94,1.0302,0.5882,2.319,1346.6,-1307.18,15,-161.6,572.7,0.852,0.4667,-10.773,930.32,-1091.92,False
IFB_0612,emapmo_early,long,ALL,1.5,1.0,24,True,3,32,-122.18,672.24,0.9491,0.5312,-3.818,2276.92,-2399.1,17,39.42,608.94,1.0302,0.5882,2.319,1346.6,-1307.18,15,-161.6,572.7,0.852,0.4667,-10.773,930.32,-1091.92,False
IFB_1102,kdjma,long,PRE_RTH,1.5,1.5,24,False,3,63,-624.12,1436.46,0.8649,0.4603,-9.907,3994.54,-4618.66,42,-427.08,1239.42,0.852,0.4762,-10.169,2457.7,-2884.78,21,-197.04,890.64,0.8864,0.4286,-9.383,1536.84,-1733.88,False
IFB_1104,kdjma,long,PRE_RTH,1.5,1.5,24,True,3,63,-624.12,1436.46,0.8649,0.4603,-9.907,3994.54,-4618.66,42,-427.08,1239.42,0.852,0.4762,-10.169,2457.7,-2884.78,21,-197.04,890.64,0.8864,0.4286,-9.383,1536.84,-1733.88,False
IFB_1054,kdjma,long,ALL,1.5,1.5,24,False,3,129,-927.46,1396.6,0.8571,0.4574,-7.19,5562.34,-6489.8,91,-632.84,1101.98,0.8499,0.4835,-6.954,3583.94,-4216.78,38,-294.62,969.7,0.8704,0.3947,-7.753,1978.4,-2273.02,False
IFB_1056,kdjma,long,ALL,1.5,1.5,24,True,3,129,-927.46,1396.6,0.8571,0.4574,-7.19,5562.34,-6489.8,91,-632.84,1101.98,0.8499,0.4835,-6.954,3583.94,-4216.78,38,-294.62,969.7,0.8704,0.3947,-7.753,1978.4,-2273.02,False
IFB_0942,kdjma,both,PRE_RTH,1.5,1.0,12,False,3,140,-166.6,1506.8,0.9758,0.55,-1.19,6728.52,-6895.12,101,-747.24,1506.8,0.8487,0.5446,-7.398,4191.8,-4939.04,39,580.64,450.96,1.2968,0.5641,14.888,2536.72,-1956.08,False
IFB_0944,kdjma,both,PRE_RTH,1.5,1.0,12,True,3,140,-166.6,1506.8,0.9758,0.55,-1.19,6728.52,-6895.12,101,-747.24,1506.8,0.8487,0.5446,-7.398,4191.8,-4939.04,39,580.64,450.96,1.2968,0.5641,14.888,2536.72,-1956.08,False
IFB_1146,kdjma,long,RTH,1.5,1.5,12,False,3,40,-12.6,1211.92,0.996,0.5,-0.315,3135.2,-3147.8,29,-337.96,1211.92,0.8482,0.5172,-11.654,1888.4,-2226.36,11,325.36,618.18,1.3531,0.4545,29.578,1246.8,-921.44,False
IFB_1148,kdjma,long,RTH,1.5,1.5,12,True,3,40,-12.6,1211.92,0.996,0.5,-0.315,3135.2,-3147.8,29,-337.96,1211.92,0.8482,0.5172,-11.654,1888.4,-2226.36,11,325.36,618.18,1.3531,0.4545,29.578,1246.8,-921.44,False
IFB_0946,kdjma,both,PRE_RTH,1.5,1.0,24,False,3,140,-156.1,1528.8,0.9776,0.5571,-1.115,6820.78,-6976.88,101,-769.24,1528.8,0.8478,0.5545,-7.616,4284.06,-5053.3,39,613.14,450.96,1.3187,0.5641,15.722,2536.72,-1923.58,False
IFB_0948,kdjma,both,PRE_RTH,1.5,1.0,24,True,3,140,-156.1,1528.8,0.9776,0.5571,-1.115,6820.78,-6976.88,101,-769.24,1528.8,0.8478,0.5545,-7.616,4284.06,-5053.3,39,613.14,450.96,1.3187,0.5641,15.722,2536.72,-1923.58,False
IFB_1286,kdjma,short,RTH,1.5,1.5,6,False,3,83,-315.92,748.96,0.9146,0.4819,-3.806,3383.9,-3699.82,64,-407.36,566.5,0.8451,0.4688,-6.365,2221.8,-2629.16,19,91.44,388.98,1.0854,0.5263,4.813,1162.1,-1070.66,False
IFB_1288,kdjma,short,RTH,1.5,1.5,6,True,3,83,-315.92,748.96,0.9146,0.4819,-3.806,3383.9,-3699.82,64,-407.36,566.5,0.8451,0.4688,-6.365,2221.8,-2629.16,19,91.44,388.98,1.0854,0.5263,4.813,1162.1,-1070.66,False
IFB_1142,kdjma,long,RTH,1.5,1.5,6,False,3,40,-276.1,1074.84,0.9063,0.525,-6.903,2669.46,-2945.56,29,-348.46,1066.42,0.842,0.5172,-12.016,1857.4,-2205.86,11,72.36,551.7,1.0978,0.5455,6.578,812.06,-739.7,False
IFB_1144,kdjma,long,RTH,1.5,1.5,6,True,3,40,-276.1,1074.84,0.9063,0.525,-6.903,2669.46,-2945.56,29,-348.46,1066.42,0.842,0.5172,-12.016,1857.4,-2205.86,11,72.36,551.7,1.0978,0.5455,6.578,812.06,-739.7,False
IFB_0305,emapmo_normal,short,ALL,1.0,1.0,12,False,1,30,-56.2,383.68,0.9264,0.5,-1.873,707.9,-764.1,22,-89.78,255.72,0.8381,0.5,-4.081,464.86,-554.64,8,33.58,127.96,1.1603,0.5,4.198,243.04,-209.46,False
IFB_0307,emapmo_normal,short,ALL,1.0,1.0,12,True,1,30,-56.2,383.68,0.9264,0.5,-1.873,707.9,-764.1,22,-89.78,255.72,0.8381,0.5,-4.081,464.86,-554.64,8,33.58,127.96,1.1603,0.5,4.198,243.04,-209.46,False
IFB_0085,emapmo_normal,both,PRE_RTH,1.5,1.5,6,False,1,23,151.48,278.7,1.1251,0.5217,6.586,1362.62,-1211.14,14,252.64,255.24,1.4273,0.5,18.046,843.82,-591.18,9,-101.16,278.7,0.8368,0.5556,-11.24,518.8,-619.96,False
IFB_0087,emapmo_normal,both,PRE_RTH,1.5,1.5,6,True,1,23,151.48,278.7,1.1251,0.5217,6.586,1362.62,-1211.14,14,252.64,255.24,1.4273,0.5,18.046,843.82,-591.18,9,-101.16,278.7,0.8368,0.5556,-11.24,518.8,-619.96,False
IFB_0133,emapmo_normal,both,RTH,1.5,1.5,6,False,1,22,-163.78,446.38,0.8785,0.4545,-7.445,1184.1,-1347.88,13,-62.62,446.38,0.914,0.3846,-4.817,665.3,-727.92,9,-101.16,278.7,0.8368,0.5556,-11.24,518.8,-619.96,False
IFB_0135,emapmo_normal,both,RTH,1.5,1.5,6,True,1,22,-163.78,446.38,0.8785,0.4545,-7.445,1184.1,-1347.88,13,-62.62,446.38,0.914,0.3846,-4.817,665.3,-727.92,9,-101.16,278.7,0.8368,0.5556,-11.24,518.8,-619.96,False
IFB_1202,kdjma,short,PRE_RTH,1.0,0.75,6,False,3,106,-117.44,799.1,0.965,0.5094,-1.108,3234.54,-3351.98,82,-415.18,799.1,0.8357,0.4878,-5.063,2111.9,-2527.08,24,297.74,307.22,1.3609,0.5833,12.406,1122.64,-824.9,False
IFB_1204,kdjma,short,PRE_RTH,1.0,0.75,6,True,3,106,-117.44,799.1,0.965,0.5094,-1.108,3234.54,-3351.98,82,-415.18,799.1,0.8357,0.4878,-5.063,2111.9,-2527.08,24,297.74,307.22,1.3609,0.5833,12.406,1122.64,-824.9,False
IFB_1169,kdjma,short,ALL,1.0,1.0,12,False,1,56,-136.44,488.92,0.9175,0.4464,-2.436,1517.5,-1653.94,39,-175.36,488.92,0.8354,0.4103,-4.496,890.16,-1065.52,17,38.92,275.44,1.0661,0.5294,2.289,627.34,-588.42,False
IFB_1171,kdjma,short,ALL,1.0,1.0,12,True,1,56,-136.44,488.92,0.9175,0.4464,-2.436,1517.5,-1653.94,39,-175.36,488.92,0.8354,0.4103,-4.496,890.16,-1065.52,17,38.92,275.44,1.0661,0.5294,2.289,627.34,-588.42,False
IFB_0142,emapmo_normal,both,RTH,1.5,1.5,24,False,3,27,-37.98,764.1,0.9782,0.4444,-1.407,1703.62,-1741.6,17,-185.58,764.1,0.8345,0.3529,-10.916,936.06,-1121.64,10,147.6,278.7,1.2381,0.6,14.76,767.56,-619.96,False
IFB_0144,emapmo_normal,both,RTH,1.5,1.5,24,True,3,27,-37.98,764.1,0.9782,0.4444,-1.407,1703.62,-1741.6,17,-185.58,764.1,0.8345,0.3529,-10.916,936.06,-1121.64,10,147.6,278.7,1.2381,0.6,14.76,767.56,-619.96,False
IFB_0330,emapmo_normal,short,ALL,1.5,1.5,12,False,3,45,-68.3,470.48,0.9599,0.4667,-1.518,1632.96,-1701.26,33,-219.92,340.54,0.8329,0.4545,-6.664,1096.4,-1316.32,12,151.62,165.48,1.3939,0.5,12.635,536.56,-384.94,False
IFB_0332,emapmo_normal,short,ALL,1.5,1.5,12,True,3,45,-68.3,470.48,0.9599,0.4667,-1.518,1632.96,-1701.26,33,-219.92,340.54,0.8329,0.4545,-6.664,1096.4,-1316.32,12,151.62,165.48,1.3939,0.5,12.635,536.56,-384.94,False
IFB_0318,emapmo_normal,short,ALL,1.5,1.0,12,False,3,45,-154.8,583.06,0.8941,0.5778,-3.44,1307.26,-1462.06,33,-185.92,397.62,0.8316,0.5758,-5.634,917.94,-1103.86,12,31.12,185.44,1.0869,0.5833,2.593,389.32,-358.2,False
IFB_0320,emapmo_normal,short,ALL,1.5,1.0,12,True,3,45,-154.8,583.06,0.8941,0.5778,-3.44,1307.26,-1462.06,33,-185.92,397.62,0.8316,0.5758,-5.634,917.94,-1103.86,12,31.12,185.44,1.0869,0.5833,2.593,389.32,-358.2,False
IFB_0994,kdjma,both,RTH,1.5,1.0,24,False,3,116,-756.84,1305.32,0.8906,0.569,-6.524,6162.16,-6919.0,88,-802.12,1305.32,0.8312,0.5795,-9.115,3949.26,-4751.38,28,45.28,1052.38,1.0209,0.5357,1.617,2212.9,-2167.62,False
IFB_0996,kdjma,both,RTH,1.5,1.0,24,True,3,116,-756.84,1305.32,0.8906,0.569,-6.524,6162.16,-6919.0,88,-802.12,1305.32,0.8312,0.5795,-9.115,3949.26,-4751.38,28,45.28,1052.38,1.0209,0.5357,1.617,2212.9,-2167.62,False
IFB_1225,kdjma,short,PRE_RTH,1.5,1.0,6,False,1,47,498.22,448.44,1.3045,0.5745,10.6,2134.52,-1636.3,35,-231.9,448.44,0.8286,0.5143,-6.626,1121.18,-1353.08,12,730.12,176.48,3.5779,0.75,60.843,1013.34,-283.22,False
IFB_1227,kdjma,short,PRE_RTH,1.5,1.0,6,True,1,47,498.22,448.44,1.3045,0.5745,10.6,2134.52,-1636.3,35,-231.9,448.44,0.8286,0.5143,-6.626,1121.18,-1353.08,12,730.12,176.48,3.5779,0.75,60.843,1013.34,-283.22,False
IFB_1050,kdjma,long,ALL,1.5,1.5,12,False,3,129,-1092.46,1429.4,0.8288,0.4651,-8.469,5290.1,-6382.56,91,-718.34,1055.28,0.8248,0.5055,-7.894,3382.46,-4100.8,38,-374.12,1049.2,0.836,0.3684,-9.845,1907.64,-2281.76,False
IFB_1052,kdjma,long,ALL,1.5,1.5,12,True,3,129,-1092.46,1429.4,0.8288,0.4651,-8.469,5290.1,-6382.56,91,-718.34,1055.28,0.8248,0.5055,-7.894,3382.46,-4100.8,38,-374.12,1049.2,0.836,0.3684,-9.845,1907.64,-2281.76,False
IFB_1098,kdjma,long,PRE_RTH,1.5,1.5,12,False,3,63,-520.62,1194.96,0.8805,0.4444,-8.264,3837.28,-4357.9,42,-493.58,1167.92,0.8246,0.4762,-11.752,2319.7,-2813.28,21,-27.04,654.64,0.9825,0.381,-1.288,1517.58,-1544.62,False
IFB_1100,kdjma,long,PRE_RTH,1.5,1.5,12,True,3,63,-520.62,1194.96,0.8805,0.4444,-8.264,3837.28,-4357.9,42,-493.58,1167.92,0.8246,0.4762,-11.752,2319.7,-2813.28,21,-27.04,654.64,0.9825,0.381,-1.288,1517.58,-1544.62,False
IFB_1201,kdjma,short,PRE_RTH,1.0,0.75,6,False,1,47,366.22,573.24,1.2761,0.5106,7.792,1692.74,-1326.52,35,-200.9,573.24,0.8232,0.4286,-5.74,935.4,-1136.3,12,567.12,118.48,3.9814,0.75,47.26,757.34,-190.22,False
IFB_1203,kdjma,short,PRE_RTH,1.0,0.75,6,True,1,47,366.22,573.24,1.2761,0.5106,7.792,1692.74,-1326.52,35,-200.9,573.24,0.8232,0.4286,-5.74,935.4,-1136.3,12,567.12,118.48,3.9814,0.75,47.26,757.34,-190.22,False
IFB_0074,emapmo_normal,both,PRE_RTH,1.5,1.0,6,False,3,29,82.04,357.2,1.0642,0.5862,2.829,1359.42,-1277.38,19,193.44,255.24,1.2942,0.5789,10.181,850.86,-657.42,10,-111.4,357.2,0.8203,0.6,-11.14,508.56,-619.96,False
IFB_0076,emapmo_normal,both,PRE_RTH,1.5,1.0,6,True,3,29,82.04,357.2,1.0642,0.5862,2.829,1359.42,-1277.38,19,193.44,255.24,1.2942,0.5789,10.181,850.86,-657.42,10,-111.4,357.2,0.8203,0.6,-11.14,508.56,-619.96,False
IFB_0078,emapmo_normal,both,PRE_RTH,1.5,1.0,12,False,3,29,29.54,357.2,1.021,0.6207,1.019,1434.68,-1405.14,19,140.94,321.44,1.1795,0.6316,7.418,926.12,-785.18,10,-111.4,357.2,0.8203,0.6,-11.14,508.56,-619.96,False
