param_id,side_mode,htf_minutes,sweep_buffer_ticks,reclaim_buffer_ticks,sl_buffer_ticks,min_asia_range_atr,max_sweep_atr,max_hold_bars,all_trades,all_pnl,all_max_dd,all_profit_factor,all_win_rate,all_expectancy,all_total_gain,all_total_loss,is_trades,is_pnl,is_max_dd,is_profit_factor,is_win_rate,is_expectancy,is_total_gain,is_total_loss,oos_trades,oos_pnl,oos_max_dd,oos_profit_factor,oos_win_rate,oos_expectancy,oos_total_gain,oos_total_loss,wf_positive
LSA_1664,both,60,0,0,12,0.5,999.0,48,33,576.58,981.12,1.2495,0.303,17.472,2887.6,-2311.02,22,-105.78,981.12,0.9317,0.2727,-4.808,1442.06,-1547.84,11,682.36,656.18,1.8941,0.3636,62.033,1445.54,-763.18,False
LSA_1670,both,60,0,0,12,1.0,3.0,48,33,576.58,981.12,1.2495,0.303,17.472,2887.6,-2311.02,22,-105.78,981.12,0.9317,0.2727,-4.808,1442.06,-1547.84,11,682.36,656.18,1.8941,0.3636,62.033,1445.54,-763.18,False
LSA_1673,both,60,0,0,12,1.0,999.0,48,33,576.58,981.12,1.2495,0.303,17.472,2887.6,-2311.02,22,-105.78,981.12,0.9317,0.2727,-4.808,1442.06,-1547.84,11,682.36,656.18,1.8941,0.3636,62.033,1445.54,-763.18,False
LSA_1715,both,60,0,2,12,0.5,3.0,48,33,576.58,981.12,1.2495,0.303,17.472,2887.6,-2311.02,22,-105.78,981.12,0.9317,0.2727,-4.808,1442.06,-1547.84,11,682.36,656.18,1.8941,0.3636,62.033,1445.54,-763.18,False
LSA_1718,both,60,0,2,12,0.5,999.0,48,33,576.58,981.12,1.2495,0.303,17.472,2887.6,-2311.02,22,-105.78,981.12,0.9317,0.2727,-4.808,1442.06,-1547.84,11,682.36,656.18,1.8941,0.3636,62.033,1445.54,-763.18,False
LSA_1724,both,60,0,2,12,1.0,3.0,48,33,576.58,981.12,1.2495,0.303,17.472,2887.6,-2311.02,22,-105.78,981.12,0.9317,0.2727,-4.808,1442.06,-1547.84,11,682.36,656.18,1.8941,0.3636,62.033,1445.54,-763.18,False
LSA_1727,both,60,0,2,12,1.0,999.0,48,33,576.58,981.12,1.2495,0.303,17.472,2887.6,-2311.02,22,-105.78,981.12,0.9317,0.2727,-4.808,1442.06,-1547.84,11,682.36,656.18,1.8941,0.3636,62.033,1445.54,-763.18,False
LSA_1769,both,60,4,0,12,0.5,3.0,48,33,576.58,981.12,1.2495,0.303,17.472,2887.6,-2311.02,22,-105.78,981.12,0.9317,0.2727,-4.808,1442.06,-1547.84,11,682.36,656.18,1.8941,0.3636,62.033,1445.54,-763.18,False
LSA_1772,both,60,4,0,12,0.5,999.0,48,33,576.58,981.12,1.2495,0.303,17.472,2887.6,-2311.02,22,-105.78,981.12,0.9317,0.2727,-4.808,1442.06,-1547.84,11,682.36,656.18,1.8941,0.3636,62.033,1445.54,-763.18,False
LSA_1778,both,60,4,0,12,1.0,3.0,48,33,576.58,981.12,1.2495,0.303,17.472,2887.6,-2311.02,22,-105.78,981.12,0.9317,0.2727,-4.808,1442.06,-1547.84,11,682.36,656.18,1.8941,0.3636,62.033,1445.54,-763.18,False
LSA_1781,both,60,4,0,12,1.0,999.0,48,33,576.58,981.12,1.2495,0.303,17.472,2887.6,-2311.02,22,-105.78,981.12,0.9317,0.2727,-4.808,1442.06,-1547.84,11,682.36,656.18,1.8941,0.3636,62.033,1445.54,-763.18,False
LSA_1823,both,60,4,2,12,0.5,3.0,48,33,576.58,981.12,1.2495,0.303,17.472,2887.6,-2311.02,22,-105.78,981.12,0.9317,0.2727,-4.808,1442.06,-1547.84,11,682.36,656.18,1.8941,0.3636,62.033,1445.54,-763.18,False
LSA_1826,both,60,4,2,12,0.5,999.0,48,33,576.58,981.12,1.2495,0.303,17.472,2887.6,-2311.02,22,-105.78,981.12,0.9317,0.2727,-4.808,1442.06,-1547.84,11,682.36,656.18,1.8941,0.3636,62.033,1445.54,-763.18,False
LSA_1832,both,60,4,2,12,1.0,3.0,48,33,576.58,981.12,1.2495,0.303,17.472,2887.6,-2311.02,22,-105.78,981.12,0.9317,0.2727,-4.808,1442.06,-1547.84,11,682.36,656.18,1.8941,0.3636,62.033,1445.54,-763.18,False
LSA_1835,both,60,4,2,12,1.0,999.0,48,33,576.58,981.12,1.2495,0.303,17.472,2887.6,-2311.02,22,-105.78,981.12,0.9317,0.2727,-4.808,1442.06,-1547.84,11,682.36,656.18,1.8941,0.3636,62.033,1445.54,-763.18,False
LSA_1877,both,60,8,0,12,0.5,3.0,48,33,576.58,981.12,1.2495,0.303,17.472,2887.6,-2311.02,22,-105.78,981.12,0.9317,0.2727,-4.808,1442.06,-1547.84,11,682.36,656.18,1.8941,0.3636,62.033,1445.54,-763.18,False
LSA_1880,both,60,8,0,12,0.5,999.0,48,33,576.58,981.12,1.2495,0.303,17.472,2887.6,-2311.02,22,-105.78,981.12,0.9317,0.2727,-4.808,1442.06,-1547.84,11,682.36,656.18,1.8941,0.3636,62.033,1445.54,-763.18,False
LSA_1886,both,60,8,0,12,1.0,3.0,48,33,576.58,981.12,1.2495,0.303,17.472,2887.6,-2311.02,22,-105.78,981.12,0.9317,0.2727,-4.808,1442.06,-1547.84,11,682.36,656.18,1.8941,0.3636,62.033,1445.54,-763.18,False
LSA_1889,both,60,8,0,12,1.0,999.0,48,33,576.58,981.12,1.2495,0.303,17.472,2887.6,-2311.02,22,-105.78,981.12,0.9317,0.2727,-4.808,1442.06,-1547.84,11,682.36,656.18,1.8941,0.3636,62.033,1445.54,-763.18,False
LSA_1931,both,60,8,2,12,0.5,3.0,48,33,576.58,981.12,1.2495,0.303,17.472,2887.6,-2311.02,22,-105.78,981.12,0.9317,0.2727,-4.808,1442.06,-1547.84,11,682.36,656.18,1.8941,0.3636,62.033,1445.54,-763.18,False
LSA_1934,both,60,8,2,12,0.5,999.0,48,33,576.58,981.12,1.2495,0.303,17.472,2887.6,-2311.02,22,-105.78,981.12,0.9317,0.2727,-4.808,1442.06,-1547.84,11,682.36,656.18,1.8941,0.3636,62.033,1445.54,-763.18,False
LSA_1940,both,60,8,2,12,1.0,3.0,48,33,576.58,981.12,1.2495,0.303,17.472,2887.6,-2311.02,22,-105.78,981.12,0.9317,0.2727,-4.808,1442.06,-1547.84,11,682.36,656.18,1.8941,0.3636,62.033,1445.54,-763.18,False
LSA_1943,both,60,8,2,12,1.0,999.0,48,33,576.58,981.12,1.2495,0.303,17.472,2887.6,-2311.02,22,-105.78,981.12,0.9317,0.2727,-4.808,1442.06,-1547.84,11,682.36,656.18,1.8941,0.3636,62.033,1445.54,-763.18,False
LSA_1334,both,30,0,0,12,0.5,1.5,48,35,104.6,794.92,1.0482,0.2,2.989,2274.32,-2169.72,25,-96.0,740.86,0.9302,0.2,-3.84,1278.8,-1374.8,10,200.6,794.92,1.2524,0.2,20.06,995.52,-794.92,False
LSA_1343,both,30,0,0,12,1.0,1.5,48,35,104.6,794.92,1.0482,0.2,2.989,2274.32,-2169.72,25,-96.0,740.86,0.9302,0.2,-3.84,1278.8,-1374.8,10,200.6,794.92,1.2524,0.2,20.06,995.52,-794.92,False
LSA_1388,both,30,0,2,12,0.5,1.5,48,35,104.6,794.92,1.0482,0.2,2.989,2274.32,-2169.72,25,-96.0,740.86,0.9302,0.2,-3.84,1278.8,-1374.8,10,200.6,794.92,1.2524,0.2,20.06,995.52,-794.92,False
LSA_1397,both,30,0,2,12,1.0,1.5,48,35,104.6,794.92,1.0482,0.2,2.989,2274.32,-2169.72,25,-96.0,740.86,0.9302,0.2,-3.84,1278.8,-1374.8,10,200.6,794.92,1.2524,0.2,20.06,995.52,-794.92,False
LSA_1442,both,30,4,0,12,0.5,1.5,48,35,104.6,794.92,1.0482,0.2,2.989,2274.32,-2169.72,25,-96.0,740.86,0.9302,0.2,-3.84,1278.8,-1374.8,10,200.6,794.92,1.2524,0.2,20.06,995.52,-794.92,False
LSA_1451,both,30,4,0,12,1.0,1.5,48,35,104.6,794.92,1.0482,0.2,2.989,2274.32,-2169.72,25,-96.0,740.86,0.9302,0.2,-3.84,1278.8,-1374.8,10,200.6,794.92,1.2524,0.2,20.06,995.52,-794.92,False
LSA_1496,both,30,4,2,12,0.5,1.5,48,35,104.6,794.92,1.0482,0.2,2.989,2274.32,-2169.72,25,-96.0,740.86,0.9302,0.2,-3.84,1278.8,-1374.8,10,200.6,794.92,1.2524,0.2,20.06,995.52,-794.92,False
LSA_1505,both,30,4,2,12,1.0,1.5,48,35,104.6,794.92,1.0482,0.2,2.989,2274.32,-2169.72,25,-96.0,740.86,0.9302,0.2,-3.84,1278.8,-1374.8,10,200.6,794.92,1.2524,0.2,20.06,995.52,-794.92,False
LSA_1550,both,30,8,0,12,0.5,1.5,48,35,104.6,794.92,1.0482,0.2,2.989,2274.32,-2169.72,25,-96.0,740.86,0.9302,0.2,-3.84,1278.8,-1374.8,10,200.6,794.92,1.2524,0.2,20.06,995.52,-794.92,False
LSA_1559,both,30,8,0,12,1.0,1.5,48,35,104.6,794.92,1.0482,0.2,2.989,2274.32,-2169.72,25,-96.0,740.86,0.9302,0.2,-3.84,1278.8,-1374.8,10,200.6,794.92,1.2524,0.2,20.06,995.52,-794.92,False
LSA_1604,both,30,8,2,12,0.5,1.5,48,35,104.6,794.92,1.0482,0.2,2.989,2274.32,-2169.72,25,-96.0,740.86,0.9302,0.2,-3.84,1278.8,-1374.8,10,200.6,794.92,1.2524,0.2,20.06,995.52,-794.92,False
LSA_1613,both,30,8,2,12,1.0,1.5,48,35,104.6,794.92,1.0482,0.2,2.989,2274.32,-2169.72,25,-96.0,740.86,0.9302,0.2,-3.84,1278.8,-1374.8,10,200.6,794.92,1.2524,0.2,20.06,995.52,-794.92,False
LSA_1301,both,30,0,0,4,0.5,3.0,48,37,899.62,770.86,1.4357,0.2703,24.314,2964.6,-2064.98,25,-98.0,770.86,0.9292,0.24,-3.92,1287.06,-1385.06,12,997.62,587.94,2.4673,0.3333,83.135,1677.54,-679.92,False
LSA_1304,both,30,0,0,4,0.5,999.0,48,37,899.62,770.86,1.4357,0.2703,24.314,2964.6,-2064.98,25,-98.0,770.86,0.9292,0.24,-3.92,1287.06,-1385.06,12,997.62,587.94,2.4673,0.3333,83.135,1677.54,-679.92,False
LSA_1310,both,30,0,0,4,1.0,3.0,48,37,899.62,770.86,1.4357,0.2703,24.314,2964.6,-2064.98,25,-98.0,770.86,0.9292,0.24,-3.92,1287.06,-1385.06,12,997.62,587.94,2.4673,0.3333,83.135,1677.54,-679.92,False
LSA_1313,both,30,0,0,4,1.0,999.0,48,37,899.62,770.86,1.4357,0.2703,24.314,2964.6,-2064.98,25,-98.0,770.86,0.9292,0.24,-3.92,1287.06,-1385.06,12,997.62,587.94,2.4673,0.3333,83.135,1677.54,-679.92,False
LSA_1409,both,30,4,0,4,0.5,3.0,48,37,899.62,770.86,1.4357,0.2703,24.314,2964.6,-2064.98,25,-98.0,770.86,0.9292,0.24,-3.92,1287.06,-1385.06,12,997.62,587.94,2.4673,0.3333,83.135,1677.54,-679.92,False
LSA_1412,both,30,4,0,4,0.5,999.0,48,37,899.62,770.86,1.4357,0.2703,24.314,2964.6,-2064.98,25,-98.0,770.86,0.9292,0.24,-3.92,1287.06,-1385.06,12,997.62,587.94,2.4673,0.3333,83.135,1677.54,-679.92,False
LSA_1418,both,30,4,0,4,1.0,3.0,48,37,899.62,770.86,1.4357,0.2703,24.314,2964.6,-2064.98,25,-98.0,770.86,0.9292,0.24,-3.92,1287.06,-1385.06,12,997.62,587.94,2.4673,0.3333,83.135,1677.54,-679.92,False
LSA_1421,both,30,4,0,4,1.0,999.0,48,37,899.62,770.86,1.4357,0.2703,24.314,2964.6,-2064.98,25,-98.0,770.86,0.9292,0.24,-3.92,1287.06,-1385.06,12,997.62,587.94,2.4673,0.3333,83.135,1677.54,-679.92,False
LSA_1517,both,30,8,0,4,0.5,3.0,48,37,899.62,770.86,1.4357,0.2703,24.314,2964.6,-2064.98,25,-98.0,770.86,0.9292,0.24,-3.92,1287.06,-1385.06,12,997.62,587.94,2.4673,0.3333,83.135,1677.54,-679.92,False
LSA_1520,both,30,8,0,4,0.5,999.0,48,37,899.62,770.86,1.4357,0.2703,24.314,2964.6,-2064.98,25,-98.0,770.86,0.9292,0.24,-3.92,1287.06,-1385.06,12,997.62,587.94,2.4673,0.3333,83.135,1677.54,-679.92,False
LSA_1526,both,30,8,0,4,1.0,3.0,48,37,899.62,770.86,1.4357,0.2703,24.314,2964.6,-2064.98,25,-98.0,770.86,0.9292,0.24,-3.92,1287.06,-1385.06,12,997.62,587.94,2.4673,0.3333,83.135,1677.54,-679.92,False
LSA_1529,both,30,8,0,4,1.0,999.0,48,37,899.62,770.86,1.4357,0.2703,24.314,2964.6,-2064.98,25,-98.0,770.86,0.9292,0.24,-3.92,1287.06,-1385.06,12,997.62,587.94,2.4673,0.3333,83.135,1677.54,-679.92,False
LSA_2633,long,60,0,0,12,0.5,3.0,48,12,711.12,575.96,1.9575,0.4167,59.26,1453.8,-742.68,9,-49.66,575.96,0.9266,0.3333,-5.518,626.78,-676.44,3,760.78,66.24,12.4852,0.6667,253.593,827.02,-66.24,False
