signal_id,signal_family,signal_subtype,direction,side,signal_time,entry_time,source_i,entry_i,entry,source_close,atr14,atr50,range15,session,trade_date,week,month,pmo,pmo_signal,kdj_j,rsi14,mom_norm,rev_z,cluster_size,cluster_kind,cluster_families,zone_15m_id,zone_15m_state,zone_15m_poc,zone_15m_vah,zone_15m_val,zone_15m_high,zone_15m_low,zone_15m_width,zone_15m_age_min,zone_30m_id,zone_30m_state,zone_30m_poc,zone_30m_vah,zone_30m_val,zone_30m_high,zone_30m_low,zone_30m_width,zone_30m_age_min,zone_1h_id,zone_1h_state,zone_1h_poc,zone_1h_vah,zone_1h_val,zone_1h_high,zone_1h_low,zone_1h_width,zone_1h_age_min,zone_2h_state,zone_4h_state,zone_2h_id,zone_2h_poc,zone_2h_vah,zone_2h_val,zone_2h_high,zone_2h_low,zone_2h_width,zone_2h_age_min,zone_4h_id,zone_4h_poc,zone_4h_vah,zone_4h_val,zone_4h_high,zone_4h_low,zone_4h_width,zone_4h_age_min,h1_correct,h1_ret_points,h1_mfe_points,h1_mae_points,h1_peak_capture,h1_wrong_short_right_long,h3_correct,h3_ret_points,h3_mfe_points,h3_mae_points,h3_peak_capture,h3_wrong_short_right_long,h6_correct,h6_ret_points,h6_mfe_points,h6_mae_points,h6_peak_capture,h6_wrong_short_right_long,h12_correct,h12_ret_points,h12_mfe_points,h12_mae_points,h12_peak_capture,h12_wrong_short_right_long,h24_correct,h24_ret_points,h24_mfe_points,h24_mae_points,h24_peak_capture,h24_wrong_short_right_long,h48_correct,h48_ret_points,h48_mfe_points,h48_mae_points,h48_peak_capture,h48_wrong_short_right_long
icefishball:kdjma:short:2026-04-21T05:10:00+00:00,icefishball,kdjma,-1,short,2026-04-21 05:05:00+00:00,2026-04-21 05:10:00+00:00,361,362,27108.5,27108.5,6.875,7.795,23.25,ASIA,2026-04-21,2026-W17,2026-04,0.026898549828926532,0.027305438187390417,84.61784184460461,68.94229815208772,0.4542180639150945,1.9046579668742858,1,solo,icefishball,B0120,breakout_full_up,27094.5,27097.5,27093.25,27099.25,27092.0,7.25,11,B0060,breakout_full_up,27094.5,27098.75,27093.5,27100.25,27091.75,8.5,11,B0030,breakout_full_up,27094.5,27099.25,27086.25,27100.25,27080.5,19.75,11,breakout_full_up,breakout_full_up,B0015,27088.5,27091.5,27071.5,27092.5,27060.75,31.75,71.0,B0008,27090.0,27095.5,27067.0,27108.0,27053.5,54.5,71.0,1,2.5,5.5,3.5,0,0,1,1.25,5.5,4.25,0,0,1,9.75,11.75,4.25,0,0,0,-14.0,21.0,18.0,0,0,1,19.75,22.75,18.0,0,0,1,22.75,42.25,18.0,0,1
icefishball:kdjma:short:2026-04-21T06:35:00+00:00,icefishball,kdjma,-1,short,2026-04-21 06:30:00+00:00,2026-04-21 06:35:00+00:00,378,379,27117.5,27117.75,9.375,7.71,14.5,ASIA,2026-04-21,2026-W17,2026-04,0.026772890678438643,0.02643325346184585,85.17156412133306,62.08823029065466,0.7209993065183905,0.6803142721524151,1,solo,icefishball,B0126,inside_va,27120.25,27123.0,27113.75,27124.75,27110.25,14.5,6,B0063,inside_va,27119.5,27126.25,27104.75,27126.5,27092.0,34.5,6,B0031,breakout_full_up,27108.25,27112.5,27094.5,27112.75,27087.5,25.25,36,breakout_full_up,breakout_full_up,B0016,27094.5,27107.0,27083.5,27112.75,27080.5,32.25,36.0,B0008,27090.0,27095.5,27067.0,27108.0,27053.5,54.5,156.0,0,-2.0,5.25,8.0,0,0,1,0.5,5.25,8.0,0,1,1,24.25,31.75,8.0,0,1,1,33.0,42.5,8.0,0,0,1,21.75,51.25,8.0,0,0,0,-11.75,51.25,15.5,0,0
icefishball:kdjma:short:2026-04-21T11:05:00+00:00,icefishball,kdjma,-1,short,2026-04-21 11:00:00+00:00,2026-04-21 11:05:00+00:00,432,433,27144.0,27143.75,10.767857142857142,12.095,17.0,PRE,2026-04-21,2026-W17,2026-04,0.01763938584893737,0.015257971625976714,83.48255936124053,71.3409640381687,0.7709035091952766,1.3912746187444383,1,solo,icefishball,B0144,inside_va,27144.25,27151.5,27134.0,27151.75,27127.0,24.75,6,B0072,inside_va,27130.0,27144.5,27118.25,27151.75,27114.25,37.5,6,B0036,above_vah,27118.75,27140.25,27105.5,27151.75,27103.5,48.25,6,breakout_full_up,breakout_full_up,B0018,27096.5,27108.75,27070.25,27124.0,27066.25,57.75,66.0,B0009,27094.5,27116.0,27082.5,27126.5,27075.0,51.5,186.0,1,18.75,35.5,8.75,0,0,1,9.5,35.5,8.75,0,0,0,-20.0,35.5,24.5,0,0,0,-5.0,35.5,27.25,0,0,1,70.75,73.5,27.25,0,1,1,129.0,212.5,27.25,0,1
icefishball:kdjma:short:2026-04-21T11:50:00+00:00,icefishball,kdjma,-1,short,2026-04-21 11:45:00+00:00,2026-04-21 11:50:00+00:00,441,442,27160.75,27160.0,15.428571428571429,12.975,20.25,PRE,2026-04-21,2026-W17,2026-04,0.022537674997945942,0.01966300458930129,87.49917967956807,67.72785937865257,0.6533177804861755,0.9385752527578006,1,solo,icefishball,B0147,inside_va,27159.75,27168.5,27150.75,27171.25,27143.5,27.75,6,B0073,breakout_full_up,27135.5,27144.25,27120.75,27152.75,27108.5,44.25,21,B0036,breakout_full_up,27118.75,27140.25,27105.5,27151.75,27103.5,48.25,51,breakout_full_up,breakout_full_up,B0018,27096.5,27108.75,27070.25,27124.0,27066.25,57.75,111.0,B0009,27094.5,27116.0,27082.5,27126.5,27075.0,51.5,231.0,1,20.5,22.5,1.5,1,0,1,11.75,30.5,1.5,1,0,1,47.0,63.5,1.5,1,0,1,63.0,78.5,1.5,1,0,1,95.75,165.25,1.5,1,0,1,171.25,229.25,1.5,1,0
icefishball:kdjma:long:2026-04-21T13:25:00+00:00,icefishball,kdjma,1,long,2026-04-21 13:20:00+00:00,2026-04-21 13:25:00+00:00,460,461,27075.75,27075.0,22.339285714285715,15.56,21.0,PRE,2026-04-21,2026-W17,2026-04,0.008821402082673851,0.013718368649290606,13.024130277968435,36.42865356362217,-0.24241600928069346,-0.7848479286217105,1,solo,icefishball,B0153,inside_va,27084.0,27090.75,27075.25,27096.25,27070.5,25.75,11,B0076,breakout_full_down,27096.25,27127.25,27081.0,27142.5,27080.75,61.75,26,B0038,breakout_full_down,27096.25,27134.0,27085.75,27149.5,27080.75,68.75,26,breakout_full_down,below_val,B0019,27142.25,27157.25,27113.5,27171.25,27103.5,67.75,86.0,B0010,27120.5,27167.75,27093.0,27171.25,27066.25,105.0,86.0,0,-47.25,31.5,69.0,0,0,0,-37.75,31.5,80.25,0,0,1,32.5,35.25,80.25,0,1,1,35.0,78.5,80.25,0,1,0,-83.25,78.5,144.25,0,0,0,-172.25,78.5,206.5,0,0
icefishball:kdjma:long:2026-04-21T15:05:00+00:00,icefishball,kdjma,1,long,2026-04-21 15:00:00+00:00,2026-04-21 15:05:00+00:00,480,481,26960.5,26961.0,41.714285714285715,29.23,137.5,RTH,2026-04-21,2026-W17,2026-04,-0.007461036842115985,-0.001545636124460157,-7.550021612931616,26.287076065217704,-0.7400758548005363,-2.3375558750239214,1,solo,icefishball,B0160,breakout_full_down,27061.0,27082.75,27026.0,27098.75,26999.25,99.5,6,B0080,breakout_full_down,27061.0,27110.25,27016.75,27127.25,26999.25,128.0,6,B0040,breakout_full_down,27111.25,27154.0,27066.5,27154.25,26999.25,155.0,6,breakout_full_down,breakout_full_down,B0020,27027.75,27097.5,27002.75,27149.5,26995.5,154.0,66.0,B0010,27120.5,27167.75,27093.0,27171.25,27066.25,105.0,186.0,1,70.25,79.75,29.0,0,0,1,62.0,95.0,29.0,0,0,1,37.0,95.0,29.0,0,0,1,64.25,95.0,29.0,0,0,0,-19.75,95.0,56.0,0,0,1,51.0,95.0,91.25,0,0
icefishball:kdjma:short:2026-04-21T23:55:00+00:00,icefishball,kdjma,-1,short,2026-04-21 23:50:00+00:00,2026-04-21 23:55:00+00:00,574,575,27041.5,27042.25,9.982142857142858,32.345,24.0,ASIA,2026-04-22,2026-W17,2026-04,-0.005874506269420245,-0.010154560927481026,102.09198800754638,62.96812742201275,0.07523844880185947,1.692819714940433,2,same_family,icefishball,B0191,breakout_full_up,27025.25,27027.75,27013.0,27031.75,27009.25,22.5,11,B0095,breakout_full_up,27016.75,27021.0,27013.75,27023.25,27005.5,17.75,26,B0047,breakout_full_up,27020.25,27024.75,27009.0,27030.0,26997.25,32.75,56,inside_va,above_vah,B0024,27009.75,27063.5,26913.25,27063.75,26870.5,193.25,176.0,B0012,26983.5,27028.75,26898.25,27057.5,26821.0,236.5,236.0,0,-6.25,4.0,11.5,0,0,0,-30.5,4.0,38.25,0,0,0,-31.0,4.0,44.0,0,0,0,-24.25,4.0,45.5,0,0,0,-49.0,4.0,59.5,0,0,0,-35.75,4.0,61.5,0,0
icefishball:kdjma:short:2026-04-22T00:00:00+00:00,icefishball,kdjma,-1,short,2026-04-21 23:55:00+00:00,2026-04-22 00:00:00+00:00,575,576,27043.25,27043.0,10.017857142857142,32.01,17.0,ASIA,2026-04-22,2026-W17,2026-04,-0.004723855442253994,-0.00916715993016702,100.53433960289439,63.23665858023186,0.8128350064104818,1.490627783788501,3,same_family,icefishball,B0192,inside_va,27040.0,27044.5,27035.75,27046.25,27029.25,17.0,1,B0096,inside_va,27040.0,27046.0,27019.75,27046.25,27009.25,37.0,1,B0048,above_vah,27016.75,27039.25,27007.0,27046.25,27005.5,40.75,1,above_vah,inside_va,B0025,27019.75,27027.75,27006.0,27046.25,26997.25,49.0,1.0,B0013,27019.75,27046.0,26968.5,27063.75,26870.5,193.25,1.0,0,-16.75,2.5,19.0,0,0,0,-36.25,2.5,42.25,0,0,0,-37.25,2.5,43.75,0,0,0,-36.0,2.5,43.75,0,0,0,-45.75,2.5,57.75,0,0,0,-39.5,2.5,59.75,0,0
icefishball:kdjma:short:2026-04-22T00:05:00+00:00,icefishball,kdjma,-1,short,2026-04-22 00:00:00+00:00,2026-04-22 00:05:00+00:00,576,577,27049.25,27047.75,9.803571428571429,30.725,15.5,ASIA,2026-04-22,2026-W17,2026-04,-0.0035001537616576026,-0.008136795172256217,96.30520287858334,64.96920939152093,3.302247327093865,1.6988460212636451,2,same_family,icefishball,B0192,breakout_full_up,27040.0,27044.5,27035.75,27046.25,27029.25,17.0,6,B0096,breakout_full_up,27040.0,27046.0,27019.75,27046.25,27009.25,37.0,6,B0048,breakout_full_up,27016.75,27039.25,27007.0,27046.25,27005.5,40.75,6,breakout_full_up,above_vah,B0025,27019.75,27027.75,27006.0,27046.25,26997.25,49.0,6.0,B0013,27019.75,27046.0,26968.5,27063.75,26870.5,193.25,6.0,0,-22.75,8.5,30.5,0,0,0,-30.5,8.5,36.25,0,0,0,-31.25,8.5,37.75,0,0,0,-29.25,8.5,37.75,0,0,0,-42.25,8.5,51.75,0,0,0,-32.25,8.5,53.75,0,0
icefishball:kdjma:short:2026-04-22T00:15:00+00:00,icefishball,kdjma,-1,short,2026-04-22 00:10:00+00:00,2026-04-22 00:15:00+00:00,578,579,27073.0,27072.0,11.0,30.08,39.0,ASIA,2026-04-22,2026-W17,2026-04,-0.00022829767057367138,-0.005784978605045135,95.30125836904531,72.39423783124192,2.9394808250201523,2.8044517246840273,2,same_family,icefishball,B0193,inside_va,27048.0,27074.0,27041.0,27079.75,27040.75,39.0,1,B0096,breakout_full_up,27040.0,27046.0,27019.75,27046.25,27009.25,37.0,16,B0048,breakout_full_up,27016.75,27039.25,27007.0,27046.25,27005.5,40.75,16,breakout_full_up,breakout_full_up,B0025,27019.75,27027.75,27006.0,27046.25,26997.25,49.0,16.0,B0013,27019.75,27046.0,26968.5,27063.75,26870.5,193.25,16.0,0,-6.75,8.5,12.5,0,0,0,-7.5,8.5,14.0,0,0,1,4.5,8.5,14.0,0,1,1,8.75,12.5,14.0,0,1,0,-23.75,12.5,28.0,0,0,0,-1.0,12.5,30.0,0,0
icefishball:kdjma:short:2026-04-22T00:20:00+00:00,icefishball,kdjma,-1,short,2026-04-22 00:15:00+00:00,2026-04-22 00:20:00+00:00,579,580,27079.0,27079.5,12.142857142857142,30.125,44.75,ASIA,2026-04-22,2026-W17,2026-04,0.0016492231872634842,-0.004433305551898113,95.150405434791,74.2780855723519,2.2103390762912216,2.6722810957534153,3,same_family,icefishball,B0193,above_vah,27048.0,27074.0,27041.0,27079.75,27040.75,39.0,6,B0096,breakout_full_up,27040.0,27046.0,27019.75,27046.25,27009.25,37.0,21,B0048,breakout_full_up,27016.75,27039.25,27007.0,27046.25,27005.5,40.75,21,breakout_full_up,breakout_full_up,B0025,27019.75,27027.75,27006.0,27046.25,26997.25,49.0,21.0,B0013,27019.75,27046.0,26968.5,27063.75,26870.5,193.25,21.0,1,6.5,8.75,6.25,0,0,0,-1.5,8.75,8.0,0,0,1,11.0,18.5,8.0,0,0,1,8.25,18.5,8.0,0,1,0,-12.0,18.5,22.0,0,0,1,10.0,18.5,24.0,0,0
icefishball:kdjma:short:2026-04-22T00:25:00+00:00,icefishball,kdjma,-1,short,2026-04-22 00:20:00+00:00,2026-04-22 00:25:00+00:00,580,581,27079.5,27079.75,12.303571428571429,28.98,27.0,ASIA,2026-04-22,2026-W17,2026-04,0.0034232835818116033,-0.0030048348003145283,93.79739809544944,74.34094207201996,2.599126036216768,2.248817974348307,2,same_family,icefishball,B0193,above_vah,27048.0,27074.0,27041.0,27079.75,27040.75,39.0,11,B0096,breakout_full_up,27040.0,27046.0,27019.75,27046.25,27009.25,37.0,26,B0048,breakout_full_up,27016.75,27039.25,27007.0,27046.25,27005.5,40.75,26,breakout_full_up,breakout_full_up,B0025,27019.75,27027.75,27006.0,27046.25,26997.25,49.0,26.0,B0013,27019.75,27046.0,26968.5,27063.75,26870.5,193.25,26.0,0,-1.0,9.25,7.5,0,0,1,1.5,9.25,7.5,0,1,1,13.75,19.0,7.5,0,1,1,7.25,19.0,7.5,0,0,0,-18.0,19.0,23.5,0,0,1,12.25,19.0,23.5,0,0
momentum_reversion:m200r5_0362:long:2026-04-22T03:15:00+00:00,momentum_reversion,m200r5_0362,1,long,2026-04-22 03:10:00+00:00,2026-04-22 03:15:00+00:00,614,615,27077.0,27076.25,9.125,10.89,22.5,ASIA,2026-04-22,2026-W17,2026-04,0.026927220384282857,0.026179524516797642,10.279763856240983,44.86266656018574,0.5891366599765747,-1.2057960115035051,1,solo,momentum_reversion,B0205,below_val,27084.0,27095.0,27080.0,27096.75,27074.25,22.5,1,B0102,breakout_full_down,27088.0,27094.0,27085.75,27100.5,27084.0,16.5,16,B0051,breakout_full_down,27096.75,27097.75,27087.25,27103.0,27084.0,19.0,16,inside_va,breakout_full_up,B0026,27079.25,27094.0,27064.0,27101.0,27040.75,60.25,76.0,B0013,27019.75,27046.0,26968.5,27063.75,26870.5,193.25,196.0,1,2.25,4.0,3.5,0,0,1,12.0,17.0,3.5,1,0,1,4.75,17.0,3.5,1,0,0,-3.0,17.0,11.0,0,0,1,24.5,40.75,39.25,0,0,1,23.25,49.0,39.25,0,1
icefishball:kdjma:short:2026-04-22T05:35:00+00:00,icefishball,kdjma,-1,short,2026-04-22 05:30:00+00:00,2026-04-22 05:35:00+00:00,642,643,27102.75,27103.0,16.107142857142858,11.585,33.0,ASIA,2026-04-22,2026-W17,2026-04,0.018420149082985955,0.018308469838665836,90.11377047684056,61.80296472258959,0.0638064893736857,1.284605026559387,1,solo,icefishball,B0214,inside_va,27114.25,27119.0,27082.75,27126.0,27060.5,65.5,6,B0107,inside_va,27114.25,27125.75,27062.75,27126.0,27037.75,88.25,6,B0053,breakout_full_up,27068.25,27085.5,27058.5,27087.25,27043.75,43.5,36,above_vah,above_vah,B0027,27090.25,27098.5,27079.75,27103.0,27073.5,29.5,96.0,B0014,27079.75,27097.5,27069.0,27103.0,27040.75,62.25,96.0,0,-1.0,11.75,7.0,0,0,0,-1.0,11.75,17.25,0,0,1,21.5,27.25,17.25,0,1,0,-5.5,30.75,17.25,0,0,0,-15.0,30.75,22.0,0,0,0,-16.0,53.75,31.0,0,0
icefishball:kdjma:short:2026-04-22T07:15:00+00:00,icefishball,kdjma,-1,short,2026-04-22 07:10:00+00:00,2026-04-22 07:15:00+00:00,662,663,27113.5,27114.0,11.517857142857142,12.49,17.0,EURO,2026-04-22,2026-W17,2026-04,0.02149306991101345,0.02047396817117469,96.90765505674975,62.48547760602579,0.4736062356159154,0.8372254181769677,1,solo,icefishball,B0221,inside_va,27107.5,27114.25,27103.75,27117.25,27100.25,17.0,1,B0110,above_vah,27108.75,27112.75,27101.75,27114.25,27090.25,24.0,16,B0055,inside_va,27108.75,27113.75,27083.5,27114.25,27072.0,42.25,16,inside_va,breakout_full_up,B0028,27103.0,27117.75,27062.25,27126.0,27037.75,88.25,76.0,B0014,27079.75,27097.5,27069.0,27103.0,27040.75,62.25,196.0,1,2.0,18.5,0.5,1,0,0,-6.25,18.5,9.75,0,0,0,-7.5,18.5,20.25,0,0,1,19.0,21.0,20.25,0,1,1,0.25,64.5,20.25,0,1,1,18.0,64.5,20.25,0,0
icefishball:kdjma:long:2026-04-22T08:35:00+00:00,icefishball,kdjma,1,long,2026-04-22 08:30:00+00:00,2026-04-22 08:35:00+00:00,678,679,27061.5,27062.0,16.035714285714285,14.58,38.75,EURO,2026-04-22,2026-W17,2026-04,0.019090204013042504,0.02158997373300279,-7.851602233172663,31.593805269220752,0.0,-2.0073393507812507,1,solo,icefishball,B0226,breakout_full_down,27088.25,27097.0,27078.25,27106.0,27077.25,28.75,6,B0113,breakout_full_down,27105.75,27111.25,27085.25,27119.75,27077.25,42.5,6,B0056,breakout_full_down,27120.5,27124.75,27101.5,27133.75,27095.0,38.75,36,breakout_full_down,below_val,B0029,27107.5,27125.0,27089.25,27133.75,27072.0,61.75,36.0,B0015,27103.25,27125.75,27070.25,27133.75,27037.75,96.0,36.0,1,10.75,16.5,12.5,0,0,1,23.0,23.75,12.5,0,0,1,51.25,57.75,12.5,0,0,1,57.25,68.5,12.5,0,0,1,41.5,70.5,12.5,0,0,1,56.5,108.25,12.5,0,0
icefishball:kdjma:short:2026-04-22T09:30:00+00:00,icefishball,kdjma,-1,short,2026-04-22 09:25:00+00:00,2026-04-22 09:30:00+00:00,689,690,27126.25,27126.5,17.857142857142858,15.015,20.75,EURO,2026-04-22,2026-W17,2026-04,0.01681842737431379,0.01647397463694368,110.17116235303124,62.78045436822476,0.4006605795433336,1.1697417891576187,1,solo,icefishball,B0230,inside_va,27126.0,27128.5,27115.75,27130.0,27109.25,20.75,1,B0115,above_vah,27115.0,27123.5,27093.5,27130.0,27084.25,45.75,1,B0057,breakout_full_up,27085.25,27101.25,27051.25,27119.75,27049.0,70.75,31,above_vah,above_vah,B0029,27107.5,27125.0,27089.25,27133.75,27072.0,61.75,91.0,B0015,27103.25,27125.75,27070.25,27133.75,27037.75,96.0,91.0,1,7.5,10.5,1.0,0,0,1,5.75,10.5,5.75,0,0,1,38.0,49.25,5.75,1,0,1,13.25,52.0,5.75,1,0,1,39.75,52.0,5.75,1,0,1,32.5,52.0,43.5,0,0
icefishball:kdjma:short:2026-04-22T14:25:00+00:00,icefishball,kdjma,-1,short,2026-04-22 14:20:00+00:00,2026-04-22 14:25:00+00:00,748,749,27236.75,27236.5,42.267857142857146,25.025,89.5,RTH,2026-04-22,2026-W17,2026-04,0.02288169209400515,0.01696023287413368,110.06395230593523,72.67167152871187,0.5274470723424064,1.6969583808825064,1,solo,icefishball,B0249,breakout_full_up,27160.25,27176.75,27138.75,27194.25,27121.5,72.75,11,B0124,breakout_full_up,27110.0,27135.0,27093.25,27161.75,27077.0,84.75,26,B0062,breakout_full_up,27102.75,27137.25,27092.25,27161.75,27077.0,84.75,26,breakout_full_up,breakout_full_up,B0032,27102.75,27140.5,27091.75,27169.75,27077.0,92.75,26.0,B0016,27097.75,27118.75,27077.75,27132.0,27049.0,83.0,146.0,1,1.25,19.25,29.0,0,0,0,-1.5,23.0,39.25,0,0,0,-4.0,23.0,39.25,0,0,0,-23.25,27.25,41.75,0,0,0,-6.75,27.25,41.75,0,0,0,-31.25,27.25,82.5,0,0
icefishball:kdjma:short:2026-04-22T14:50:00+00:00,icefishball,kdjma,-1,short,2026-04-22 14:45:00+00:00,2026-04-22 14:50:00+00:00,753,754,27247.25,27247.5,40.94642857142857,27.46,62.25,RTH,2026-04-22,2026-W17,2026-04,0.03620551068399541,0.026708442692389804,81.74400056288738,65.62572819118816,0.6274907698982174,0.863172163334828,1,solo,icefishball,B0251,inside_va,27253.25,27265.5,27228.5,27276.0,27213.75,62.25,6,B0125,above_vah,27160.25,27233.25,27127.25,27261.0,27121.5,139.5,21,B0062,breakout_full_up,27102.75,27137.25,27092.25,27161.75,27077.0,84.75,51,breakout_full_up,breakout_full_up,B0032,27102.75,27140.5,27091.75,27169.75,27077.0,92.75,51.0,B0016,27097.75,27118.75,27077.75,27132.0,27049.0,83.0,171.0,1,6.5,32.0,12.0,0,0,1,8.75,37.75,12.0,0,0,0,-16.75,37.75,31.25,0,0,0,-12.5,37.75,31.25,0,0,0,-0.5,37.75,31.25,0,0,0,-51.5,37.75,72.0,0,0
icefishball:kdjma:short:2026-04-22T17:15:00+00:00,icefishball,kdjma,-1,short,2026-04-22 17:10:00+00:00,2026-04-22 17:15:00+00:00,782,783,27287.25,27286.5,24.178571428571427,33.075,69.75,RTH,2026-04-22,2026-W17,2026-04,0.05915536861686528,0.05783576036062685,96.5238371513111,62.32025235397402,1.0103407059001779,1.1370294441247963,1,solo,icefishball,B0261,inside_va,27265.5,27299.0,27251.75,27305.0,27235.25,69.75,1,B0130,breakout_full_up,27243.5,27251.25,27233.25,27260.5,27227.25,33.25,16,B0065,breakout_full_up,27243.5,27263.5,27236.0,27273.0,27227.25,45.75,16,breakout_full_up,breakout_full_up,B0033,27246.5,27274.75,27199.0,27278.5,27121.5,157.0,76.0,B0017,27246.5,27278.0,27118.0,27278.5,27077.0,201.5,76.0,0,-19.25,10.75,32.0,0,0,0,-15.25,10.75,32.0,0,0,0,-22.25,10.75,32.0,0,0,1,2.25,10.75,32.0,0,1,0,-32.75,40.25,33.75,0,0,0,-78.0,40.25,120.0,0,0
emapmo:early:short:2026-04-22T18:00:00+00:00,emapmo,early,-1,short,2026-04-22 17:55:00+00:00,2026-04-22 18:00:00+00:00,791,792,27298.75,27299.0,20.982142857142858,28.83,27.75,RTH,2026-04-22,2026-W17,2026-04,0.06583398544255219,0.06310794728083571,59.98285712882259,59.89920856466901,0.2543278628816271,0.2654429479976224,2,same_family,emapmo,B0264,inside_va,27307.0,27313.5,27297.5,27317.75,27290.0,27.75,1,B0132,inside_va,27306.75,27312.25,27298.75,27317.75,27290.0,27.75,1,B0066,inside_va,27305.0,27318.75,27273.25,27319.25,27235.25,84.0,1,inside_va,breakout_full_up,B0034,27243.5,27302.75,27228.25,27319.25,27227.25,92.0,1.0,B0017,27246.5,27278.0,27118.0,27278.5,27077.0,201.5,121.0,1,3.5,5.0,11.75,0,0,1,13.75,20.5,11.75,0,0,1,20.25,37.5,11.75,0,0,1,33.75,51.75,11.75,0,0,0,-85.75,51.75,100.75,0,0,0,-54.75,51.75,108.5,0,0
emapmo:early:short:2026-04-22T18:05:00+00:00,emapmo,early,-1,short,2026-04-22 18:00:00+00:00,2026-04-22 18:05:00+00:00,792,793,27305.25,27305.0,20.553571428571427,28.04,24.0,RTH,2026-04-22,2026-W17,2026-04,0.06622062594639246,0.06367388885639148,55.33555431528649,61.69501761152136,0.5134923498570548,0.47629820910715026,3,same_family,emapmo,B0264,inside_va,27307.0,27313.5,27297.5,27317.75,27290.0,27.75,6,B0132,inside_va,27306.75,27312.25,27298.75,27317.75,27290.0,27.75,6,B0066,inside_va,27305.0,27318.75,27273.25,27319.25,27235.25,84.0,6,above_vah,breakout_full_up,B0034,27243.5,27302.75,27228.25,27319.25,27227.25,92.0,6.0,B0017,27246.5,27278.0,27118.0,27278.5,27077.0,201.5,126.0,1,6.25,12.75,3.75,0,0,1,28.75,44.0,3.75,1,0,1,16.5,44.0,3.75,1,0,1,11.5,58.25,4.75,1,0,0,-89.5,58.25,102.0,0,0,0,-50.5,58.25,102.0,0,0
emapmo:early:short:2026-04-22T18:10:00+00:00,emapmo,early,-1,short,2026-04-22 18:05:00+00:00,2026-04-22 18:10:00+00:00,793,794,27294.75,27295.25,20.107142857142858,27.715,16.75,RTH,2026-04-22,2026-W17,2026-04,0.06625603669129243,0.06414337028091893,21.55862841117556,57.21140700071199,0.3754853669311832,0.0016676885848488578,3,same_family,emapmo,B0264,below_val,27307.0,27313.5,27297.5,27317.75,27290.0,27.75,11,B0132,below_val,27306.75,27312.25,27298.75,27317.75,27290.0,27.75,11,B0066,inside_va,27305.0,27318.75,27273.25,27319.25,27235.25,84.0,11,inside_va,breakout_full_up,B0034,27243.5,27302.75,27228.25,27319.25,27227.25,92.0,11.0,B0017,27246.5,27278.0,27118.0,27278.5,27077.0,201.5,131.0,1,9.75,16.5,10.25,0,0,1,26.75,33.5,10.25,0,0,1,0.5,33.5,10.25,0,0,0,-6.0,47.75,15.25,0,0,0,-84.25,47.75,112.5,0,0,0,-65.75,47.75,112.5,0,0
emapmo:early:short:2026-04-22T18:15:00+00:00,emapmo,early,-1,short,2026-04-22 18:10:00+00:00,2026-04-22 18:15:00+00:00,794,795,27299.25,27299.0,18.571428571428573,27.155,18.0,RTH,2026-04-22,2026-W17,2026-04,0.06634462134343806,0.0645435977468315,16.763870798497166,58.461772806948694,0.5172148365333089,0.17238579813688723,3,same_family,emapmo,B0265,inside_va,27301.25,27307.25,27295.25,27310.5,27292.5,18.0,1,B0132,inside_va,27306.75,27312.25,27298.75,27317.75,27290.0,27.75,16,B0066,inside_va,27305.0,27318.75,27273.25,27319.25,27235.25,84.0,16,inside_va,breakout_full_up,B0034,27243.5,27302.75,27228.25,27319.25,27227.25,92.0,16.0,B0017,27246.5,27278.0,27118.0,27278.5,27077.0,201.5,136.0,1,22.75,38.0,0.0,1,0,1,20.75,38.0,0.0,1,0,0,-1.25,38.0,6.75,1,0,0,-20.75,52.25,21.75,0,0,0,-74.75,52.25,108.0,0,0,0,-64.5,52.25,108.0,0,0
emapmo:early:short:2026-04-22T18:20:00+00:00,emapmo,early,-1,short,2026-04-22 18:15:00+00:00,2026-04-22 18:20:00+00:00,795,796,27285.25,27285.0,18.928571428571427,26.47,30.75,RTH,2026-04-22,2026-W17,2026-04,0.06597828247129936,0.06480444951491655,4.439732723025102,52.315384987928596,0.36962849254232283,-0.4827218047397833,3,same_family,emapmo,B0265,breakout_full_down,27301.25,27307.25,27295.25,27310.5,27292.5,18.0,6,B0132,breakout_full_down,27306.75,27312.25,27298.75,27317.75,27290.0,27.75,21,B0066,inside_va,27305.0,27318.75,27273.25,27319.25,27235.25,84.0,21,inside_va,breakout_full_up,B0034,27243.5,27302.75,27228.25,27319.25,27227.25,92.0,21.0,B0017,27246.5,27278.0,27118.0,27278.5,27077.0,201.5,141.0,1,17.25,24.0,0.0,1,0,0,-3.5,24.0,4.0,1,0,0,-13.5,24.0,24.75,0,0,0,-30.25,38.25,41.0,0,0,0,-80.25,38.25,122.0,0,0,0,-79.0,38.25,122.0,0,0
